employee_id,skill_id,skill_level,skill_progress
47680,11,Intermediate,39
89111,9,Beginner,50
89111,8,Advanced,33
72956,16,Intermediate,1
72956,7,Advanced,59
72956,11,Beginner,3
80246,13,Advanced,35
80246,17,Beginner,41
80246,12,Advanced,1
8557,15,Intermediate,89
8557,3,Beginner,31
8557,9,Intermediate,30
77810,20,Advanced,1
97300,11,Advanced,33
97300,8,Intermediate,45
97300,12,Advanced,2
72790,10,Advanced,59
94513,11,Intermediate,64
94513,3,Advanced,20
94513,7,Intermediate,74
43349,9,Advanced,65
74403,18,Intermediate,25
74403,5,Advanced,41
74403,4,Intermediate,77
55027,8,Beginner,98
55027,2,Intermediate,53
55027,9,Intermediate,15
24051,6,Advanced,85
24051,17,Beginner,86
24051,2,Beginner,53
47267,10,Intermediate,73
47267,9,Intermediate,18
47267,3,Advanced,7
94144,4,Beginner,10
94144,15,Advanced,26
55434,19,Advanced,96
32222,11,Advanced,58
32222,19,Intermediate,65
32222,4,Advanced,80
85625,9,Advanced,38
85625,10,Beginner,86
99025,20,Beginner,96
56392,8,Advanced,53
34807,3,Beginner,13
34807,11,Advanced,0
34807,20,Beginner,91
59089,3,Beginner,45
59089,9,Beginner,14
96398,15,Beginner,86
78819,1,Intermediate,93
96639,3,Advanced,9
16715,7,Beginner,83
16715,2,Intermediate,7
16715,18,Advanced,36
42803,12,Beginner,10
42803,17,Beginner,26
42803,5,Intermediate,1
16186,10,Beginner,70
85090,20,Intermediate,34
77143,14,Beginner,47
77143,17,Advanced,43
63224,4,Intermediate,56
76211,19,Advanced,91
76211,20,Beginner,71
49521,18,Intermediate,59
39445,13,Advanced,38
39445,6,Beginner,23
31355,7,Intermediate,28
31355,15,Beginner,45
31355,16,Advanced,20
43825,1,Beginner,62
43825,5,Beginner,18
43825,10,Intermediate,42
35079,19,Advanced,8
35079,8,Intermediate,53
48907,11,Advanced,62
48907,16,Intermediate,13
55381,10,Advanced,52
79652,5,Intermediate,100
69843,17,Beginner,96
69843,7,Intermediate,45
69843,6,Beginner,28
91031,7,Beginner,36
1022,9,Beginner,60
1022,15,Beginner,38
62053,18,Advanced,4
13141,17,Advanced,28
13141,14,Beginner,50
91662,20,Intermediate,99
9631,17,Beginner,83
9631,16,Beginner,17
9631,14,Advanced,52
85365,5,Intermediate,7
81076,3,Advanced,3
31984,6,Intermediate,62
12666,14,Advanced,99
12666,8,Beginner,24
12666,4,Advanced,95
48113,7,Advanced,75
48113,1,Intermediate,66
48113,14,Beginner,97
76512,15,Advanced,33
76512,3,Advanced,22
76512,19,Beginner,23
26008,11,Beginner,32
54164,15,Intermediate,71
54164,14,Advanced,48
33902,9,Advanced,47
26127,16,Intermediate,67
61278,15,Beginner,10
64298,19,Beginner,11
64298,13,Intermediate,41
64298,12,Intermediate,91
31329,6,Intermediate,95
31329,13,Advanced,27
31329,4,Advanced,13
91527,2,Beginner,30
91527,4,Advanced,50
77742,9,Beginner,91
78660,11,Advanced,80
78660,7,Intermediate,78
17255,15,Beginner,11
17255,3,Intermediate,92
17255,11,Beginner,51
45845,13,Advanced,55
45845,15,Beginner,55
45845,18,Advanced,34
72545,20,Advanced,11
76330,1,Beginner,55
76330,7,Intermediate,83
76330,18,Intermediate,44
17895,2,Intermediate,27
99958,15,Advanced,93
99958,4,Beginner,49
99958,12,Beginner,9
39555,7,Intermediate,95
39555,4,Intermediate,6
39555,10,Advanced,34
65979,6,Advanced,70
65979,5,Advanced,88
51433,15,Beginner,77
51433,20,Beginner,87
64087,13,Advanced,64
64087,11,Intermediate,12
28942,19,Intermediate,43
28942,15,Advanced,94
28942,20,Beginner,85
81304,15,Advanced,87
81304,4,Beginner,49
81304,6,Advanced,75
92543,8,Beginner,39
92543,5,Beginner,26
92543,2,Beginner,39
22515,19,Beginner,92
22515,17,Advanced,51
78717,12,Beginner,90
84846,8,Intermediate,53
84846,13,Beginner,52
30577,12,Advanced,80
36755,7,Intermediate,87
36755,15,Advanced,93
21117,17,Advanced,51
21117,4,Intermediate,10
33944,4,Intermediate,77
10523,7,Intermediate,42
33787,1,Advanced,80
33787,15,Advanced,76
33787,11,Advanced,86
57732,10,Advanced,65
57732,4,Advanced,16
57732,6,Advanced,10
38935,18,Beginner,42
38935,11,Advanced,59
38935,14,Beginner,75
72133,19,Advanced,24
72133,4,Advanced,90
64637,5,Beginner,41
73589,11,Beginner,68
73589,13,Advanced,97
40234,2,Advanced,26
25338,13,Intermediate,75
21617,10,Intermediate,96
21617,4,Advanced,41
21617,7,Beginner,79
87746,6,Beginner,70
87746,14,Beginner,30
82760,5,Advanced,88
73462,11,Beginner,99
73462,14,Beginner,83
78651,19,Beginner,32
78651,20,Advanced,44
66104,6,Beginner,19
42155,6,Advanced,54
42155,17,Beginner,49
42155,15,Intermediate,67
83167,5,Beginner,44
83167,16,Intermediate,36
89409,16,Advanced,14
1526,6,Beginner,84
13190,18,Intermediate,73
13190,1,Beginner,5
69944,4,Beginner,23
69944,11,Advanced,97
98122,8,Intermediate,61
98122,13,Advanced,95
41679,20,Intermediate,19
41679,8,Advanced,67
41679,7,Advanced,1
92335,1,Beginner,12
95541,20,Intermediate,78
95541,19,Intermediate,98
66076,16,Beginner,34
66076,13,Intermediate,14
66076,5,Beginner,35
24211,15,Advanced,88
24211,18,Intermediate,65
24211,12,Intermediate,85
13328,5,Advanced,47
13328,2,Beginner,55
13328,12,Beginner,13
96566,16,Advanced,12
96566,7,Intermediate,10
96566,2,Advanced,2
30731,17,Advanced,87
30731,18,Advanced,62
30731,3,Beginner,39
70642,7,Advanced,1
25037,8,Beginner,61
54496,4,Beginner,31
54496,17,Intermediate,40
60070,20,Advanced,75
60070,1,Beginner,13
60070,9,Beginner,96
67105,12,Beginner,26
36325,18,Advanced,60
36325,12,Advanced,13
36325,15,Intermediate,19
92809,8,Intermediate,46
80500,1,Beginner,52
80500,14,Advanced,28
80500,8,Beginner,15
94772,6,Beginner,0
94772,18,Beginner,85
94772,15,Advanced,100
43652,15,Advanced,6
5274,11,Advanced,31
89834,19,Intermediate,20
69745,11,Intermediate,36
69745,5,Intermediate,18
56130,1,Beginner,20
56130,18,Advanced,88
56130,4,Beginner,24
33649,16,Advanced,66
33649,14,Intermediate,37
74093,4,Advanced,73
74093,14,Intermediate,71
66488,1,Intermediate,5
78776,3,Beginner,0
78776,8,Advanced,40
78776,10,Beginner,82
74936,15,Advanced,41
74936,14,Beginner,86
74936,1,Intermediate,11
18917,16,Advanced,49
18917,1,Beginner,11
43557,18,Advanced,57
43557,15,Advanced,96
43557,5,Beginner,11
85224,8,Beginner,9
85224,5,Beginner,45
85224,12,Beginner,28
13982,9,Advanced,59
13982,11,Intermediate,1
13982,4,Intermediate,76
81799,10,Beginner,41
58901,9,Beginner,16
50925,19,Beginner,100
53841,19,Advanced,62
53841,17,Beginner,83
53841,9,Intermediate,12
68369,4,Beginner,51
68369,13,Intermediate,21
68369,19,Beginner,76
95560,18,Intermediate,79
95560,12,Beginner,10
79630,1,Advanced,25
79630,14,Beginner,70
79630,17,Advanced,74
25357,1,Advanced,36
25357,5,Advanced,27
25357,12,Intermediate,22
45218,5,Intermediate,26
11245,7,Beginner,55
11245,18,Advanced,27
47736,7,Advanced,62
76546,9,Advanced,51
76546,17,Advanced,21
69823,7,Beginner,92
69823,10,Advanced,69
10214,8,Advanced,56
28953,12,Advanced,34
28953,2,Beginner,86
28953,18,Advanced,10
67807,7,Beginner,71
67807,15,Advanced,71
67807,20,Intermediate,52
77691,19,Intermediate,52
24275,3,Beginner,93
24275,10,Intermediate,31
19300,5,Advanced,19
97381,16,Intermediate,99
97381,12,Beginner,93
97381,15,Beginner,43
86985,4,Beginner,94
62463,10,Intermediate,19
62463,18,Advanced,69
62463,5,Intermediate,82
38123,19,Beginner,48
38123,6,Beginner,42
38747,16,Advanced,45
91675,8,Beginner,14
89689,3,Intermediate,82
89689,9,Intermediate,86
17413,19,Advanced,18
17413,4,Beginner,84
17413,15,Beginner,10
30481,6,Beginner,87
30481,10,Beginner,58
95246,18,Beginner,38
95246,20,Beginner,32
2854,15,Beginner,70
2854,19,Beginner,86
67594,17,Intermediate,49
67594,13,Advanced,89
67594,15,Beginner,68
32436,19,Advanced,98
32436,4,Intermediate,12
59870,14,Intermediate,1
95977,19,Beginner,11
95977,8,Advanced,96
95977,15,Advanced,12
13146,20,Beginner,9
13146,7,Beginner,27
66490,13,Advanced,97
66490,3,Intermediate,62
66490,17,Intermediate,38
92503,11,Beginner,49
92503,17,Beginner,71
40193,14,Intermediate,11
99855,2,Beginner,55
99855,3,Advanced,81
99855,10,Advanced,4
94427,12,Intermediate,39
94427,9,Beginner,97
94427,3,Advanced,46
7830,10,Beginner,96
7830,5,Advanced,53
64126,13,Advanced,11
64126,18,Beginner,37
71017,1,Advanced,53
90311,16,Beginner,68
97247,4,Intermediate,9
97247,13,Intermediate,44
97247,14,Beginner,17
29788,10,Advanced,78
29788,2,Beginner,50
29788,17,Intermediate,54
56706,7,Advanced,79
53332,17,Advanced,79
53332,1,Advanced,20
53332,7,Advanced,15
91124,12,Advanced,38
91124,1,Beginner,7
25036,5,Advanced,68
25036,19,Beginner,31
12123,16,Beginner,65
12123,11,Beginner,54
53122,15,Intermediate,75
98760,10,Advanced,57
98760,17,Beginner,50
98760,14,Beginner,71
67514,9,Advanced,22
67514,2,Intermediate,40
67514,15,Intermediate,73
90586,15,Beginner,64
90586,4,Intermediate,2
16254,9,Beginner,86
44433,13,Advanced,18
61072,13,Beginner,24
61072,2,Intermediate,10
61072,6,Advanced,100
98173,4,Intermediate,60
98173,12,Advanced,40
50115,11,Advanced,90
79255,11,Advanced,32
79255,6,Advanced,35
63615,6,Intermediate,61
63615,9,Intermediate,76
63615,14,Advanced,13
20080,9,Beginner,46
20080,14,Intermediate,58
20080,8,Advanced,68
94514,17,Intermediate,100
75842,6,Advanced,76
72285,11,Intermediate,44
72285,16,Beginner,7
69561,19,Advanced,50
69561,6,Advanced,95
69561,5,Beginner,87
11267,3,Advanced,37
11267,13,Intermediate,78
19536,17,Intermediate,86
19536,8,Beginner,44
36124,8,Beginner,56
36124,20,Advanced,78
36124,15,Advanced,29
87029,8,Beginner,87
87029,1,Beginner,86
18870,6,Beginner,75
18870,12,Intermediate,100
58924,20,Advanced,51
58924,19,Beginner,78
58924,16,Intermediate,72
35733,9,Advanced,37
67546,8,Advanced,23
16011,4,Beginner,44
16011,15,Advanced,82
20155,12,Beginner,52
20155,10,Intermediate,37
20155,16,Beginner,53
44636,15,Advanced,75
80103,11,Beginner,46
80103,6,Advanced,79
96440,20,Intermediate,84
96440,1,Intermediate,73
6274,5,Beginner,55
6274,4,Intermediate,57
10234,1,Advanced,11
78621,11,Intermediate,98
78621,8,Intermediate,4
38677,6,Beginner,28
38677,12,Advanced,33
38677,5,Advanced,73
58513,13,Advanced,54
58513,15,Advanced,54
58513,17,Beginner,84
75012,9,Advanced,0
75012,7,Intermediate,47
81934,13,Advanced,49
81934,11,Advanced,79
28947,8,Advanced,43
28947,6,Intermediate,33
75501,16,Intermediate,59
85882,14,Advanced,7
10229,10,Advanced,65
10229,17,Intermediate,12
58706,18,Intermediate,39
58706,19,Advanced,89
58706,15,Beginner,85
62770,11,Intermediate,63
62770,17,Advanced,33
62770,6,Beginner,81
75066,15,Intermediate,86
75066,18,Advanced,96
67442,12,Beginner,49
71241,4,Advanced,59
5580,15,Intermediate,97
57355,13,Beginner,79
57355,18,Advanced,71
57355,14,Advanced,66
3404,12,Advanced,22
72792,12,Intermediate,80
72792,17,Beginner,57
51779,2,Advanced,85
51779,11,Advanced,75
73787,16,Beginner,93
73787,17,Intermediate,21
56892,15,Beginner,72
56892,20,Beginner,5
57168,15,Intermediate,61
57168,17,Intermediate,77
85823,2,Beginner,34
85823,15,Intermediate,77
51070,11,Intermediate,61
66210,2,Beginner,53
69613,1,Advanced,9
14911,4,Beginner,25
14911,8,Advanced,21
14911,12,Advanced,51
61837,3,Intermediate,62
29186,10,Advanced,32
29186,5,Beginner,90
29186,2,Intermediate,16
73236,17,Intermediate,11
73236,11,Beginner,18
73236,6,Intermediate,39
62953,14,Advanced,72
50619,6,Beginner,43
45825,16,Advanced,73
45825,9,Beginner,12
45825,12,Beginner,15
20367,5,Beginner,43
99624,12,Beginner,16
99624,19,Intermediate,24
99624,17,Beginner,74
19943,12,Beginner,75
7787,4,Advanced,22
7787,9,Advanced,44
3670,16,Intermediate,33
33161,17,Intermediate,50
63119,12,Intermediate,40
63119,2,Beginner,40
90379,7,Advanced,84
90379,15,Advanced,89
90379,3,Beginner,55
49146,15,Intermediate,18
74016,1,Advanced,52
74016,20,Advanced,32
98495,8,Beginner,81
67031,1,Beginner,45
39962,13,Advanced,67
39962,11,Beginner,88
39962,2,Intermediate,37
25060,9,Intermediate,22
25060,5,Beginner,85
82832,1,Beginner,44
82832,10,Intermediate,98
84216,20,Intermediate,69
84216,11,Beginner,16
84216,13,Beginner,87
62503,17,Intermediate,46
62503,5,Advanced,78
62503,7,Beginner,15
82689,18,Advanced,87
82689,3,Intermediate,19
82689,12,Advanced,19
7685,18,Intermediate,14
7685,16,Beginner,96
7685,8,Beginner,50
89708,17,Intermediate,0
89708,18,Intermediate,68
89708,6,Advanced,72
96956,18,Intermediate,0
96956,14,Advanced,68
83875,19,Intermediate,51
83875,5,Advanced,84
25021,12,Advanced,49
25021,4,Advanced,97
25021,18,Beginner,2
2529,15,Beginner,63
2529,16,Beginner,1
2529,19,Advanced,25
61926,2,Intermediate,38
61926,7,Advanced,91
61926,16,Beginner,72
76708,11,Intermediate,64
16200,12,Advanced,60
16200,1,Advanced,38
16200,9,Beginner,94
77809,6,Intermediate,88
77809,4,Advanced,40
77809,1,Beginner,11
47666,2,Advanced,41
78689,12,Advanced,62
30178,15,Beginner,90
22686,1,Advanced,44
22686,17,Advanced,70
22686,5,Intermediate,51
38252,3,Advanced,62
38252,17,Beginner,7
38252,18,Advanced,81
23004,10,Intermediate,91
82932,13,Advanced,17
82932,8,Advanced,99
36558,11,Beginner,73
36558,10,Intermediate,82
16896,3,Advanced,40
16896,5,Advanced,46
19692,11,Beginner,92
19692,15,Beginner,11
19692,1,Beginner,49
34087,18,Beginner,81
34087,13,Advanced,0
34087,6,Beginner,96
46204,19,Intermediate,96
46204,6,Intermediate,20
75197,9,Advanced,6
17901,13,Intermediate,6
17901,6,Intermediate,2
17901,2,Beginner,41
19655,1,Intermediate,85
19655,11,Advanced,19
19655,19,Advanced,54
76648,3,Beginner,38
66053,8,Intermediate,52
66053,5,Beginner,25
66053,16,Advanced,70
85225,7,Intermediate,12
85225,13,Advanced,42
85225,15,Advanced,30
44421,5,Intermediate,24
44421,13,Advanced,94
14303,9,Beginner,60
14303,4,Intermediate,46
39013,12,Intermediate,31
39013,6,Beginner,28
79249,10,Advanced,53
79249,1,Beginner,18
43782,11,Advanced,54
43782,6,Advanced,82
43782,18,Intermediate,6
95350,1,Beginner,1
95350,15,Intermediate,61
81092,14,Advanced,22
81092,6,Advanced,38
30006,18,Advanced,11
30006,8,Beginner,10
73248,14,Intermediate,1
73248,17,Beginner,64
92973,13,Beginner,68
3876,8,Advanced,18
81154,19,Intermediate,79
81154,7,Intermediate,66
63492,15,Intermediate,59
63492,20,Intermediate,34
1781,8,Intermediate,63
1781,5,Beginner,77
26819,15,Intermediate,16
26819,4,Beginner,89
26819,20,Intermediate,20
4038,3,Advanced,8
4038,4,Beginner,20
65929,10,Intermediate,99
65929,7,Intermediate,33
65929,8,Beginner,28
64016,18,Intermediate,32
64016,7,Advanced,10
64016,9,Advanced,40
17610,11,Beginner,32
17610,8,Intermediate,38
17610,9,Advanced,87
81932,2,Advanced,12
27962,14,Advanced,26
27962,2,Advanced,44
66596,7,Beginner,7
78157,19,Advanced,18
78157,8,Beginner,7
78157,10,Advanced,50
46825,20,Beginner,82
46825,3,Intermediate,12
46825,16,Intermediate,8
17945,11,Intermediate,50
73840,6,Beginner,99
73840,13,Intermediate,21
73840,20,Beginner,4
42627,12,Beginner,29
42627,13,Intermediate,66
78194,5,Intermediate,75
26244,14,Intermediate,7
12431,6,Advanced,93
12431,11,Intermediate,40
59039,19,Advanced,16
59039,5,Beginner,14
49608,8,Beginner,97
49608,20,Beginner,18
49608,2,Advanced,7
37130,16,Beginner,80
69263,8,Intermediate,37
69263,7,Intermediate,27
67653,6,Advanced,21
67653,10,Intermediate,7
67653,9,Intermediate,11
18522,6,Advanced,17
67834,14,Intermediate,88
67834,12,Advanced,21
71367,18,Advanced,96
94114,1,Advanced,58
94114,8,Advanced,30
94114,6,Intermediate,23
10845,16,Beginner,23
10845,7,Advanced,79
60836,4,Intermediate,69
15216,20,Intermediate,86
15216,8,Intermediate,98
99978,6,Beginner,22
99978,2,Beginner,43
99978,17,Intermediate,31
22546,16,Advanced,16
22546,7,Intermediate,30
22546,9,Intermediate,77
34559,12,Beginner,29
90424,5,Beginner,77
90424,16,Beginner,7
90424,17,Beginner,0
70334,12,Beginner,7
63538,2,Beginner,64
63538,17,Advanced,10
93068,19,Beginner,1
93068,11,Intermediate,6
35292,15,Advanced,13
57129,3,Intermediate,73
57129,11,Advanced,92
57129,9,Intermediate,37
68760,9,Beginner,39
19039,10,Advanced,79
19039,14,Intermediate,57
38476,20,Intermediate,98
69657,5,Intermediate,38
69657,8,Beginner,11
69657,18,Beginner,70
56633,6,Beginner,56
56633,17,Beginner,68
26010,19,Beginner,31
26010,16,Beginner,80
82397,12,Advanced,77
14458,15,Intermediate,13
14458,16,Advanced,30
14458,7,Intermediate,80
26501,20,Intermediate,34
26501,10,Advanced,80
56693,17,Advanced,64
56693,10,Intermediate,57
56693,9,Beginner,91
75721,13,Advanced,53
75721,9,Advanced,33
75721,10,Intermediate,77
17801,3,Intermediate,88
17801,6,Intermediate,35
17801,11,Intermediate,18
62027,12,Advanced,9
62027,13,Advanced,5
62027,18,Beginner,61
55557,16,Beginner,67
55557,2,Beginner,79
61803,15,Beginner,35
61803,6,Advanced,90
16572,12,Beginner,43
16572,16,Intermediate,80
39409,6,Advanced,69
39409,1,Beginner,55
39409,11,Beginner,60
29911,6,Intermediate,80
15097,7,Advanced,76
15097,4,Beginner,98
15097,16,Advanced,94
61909,9,Advanced,17
99403,17,Intermediate,50
99403,14,Intermediate,52
82569,13,Beginner,78
82569,19,Advanced,6
82569,8,Advanced,31
66918,1,Beginner,63
47431,10,Beginner,96
47431,20,Advanced,49
7476,19,Advanced,60
7476,20,Intermediate,39
4091,11,Beginner,50
4091,1,Advanced,93
20245,17,Beginner,85
20245,11,Advanced,69
15982,13,Intermediate,81
46660,15,Intermediate,41
46660,6,Advanced,86
46660,9,Beginner,10
88030,20,Intermediate,67
88030,18,Beginner,25
88030,13,Intermediate,8
39258,17,Intermediate,42
39258,6,Intermediate,34
39258,13,Intermediate,12
70511,5,Beginner,96
70511,3,Intermediate,20
24888,17,Beginner,78
24888,20,Beginner,23
24888,9,Advanced,71
40434,3,Beginner,90
40434,1,Intermediate,99
40434,14,Intermediate,1
78618,16,Intermediate,18
78618,15,Advanced,92
1164,2,Intermediate,45
1164,3,Beginner,90
5113,14,Beginner,52
5113,6,Advanced,46
66333,4,Intermediate,97
37766,19,Beginner,8
12192,20,Intermediate,41
12192,3,Advanced,45
12192,19,Intermediate,3
13196,20,Advanced,35
13196,7,Advanced,88
27811,19,Intermediate,61
27811,11,Advanced,56
27811,7,Beginner,87
88853,19,Intermediate,9
88853,10,Intermediate,26
83357,9,Intermediate,75
83357,5,Beginner,64
3360,11,Advanced,49
3360,6,Advanced,66
3360,2,Beginner,100
32294,9,Beginner,51
62793,2,Advanced,53
62793,8,Intermediate,91
37364,18,Intermediate,8
37364,9,Advanced,87
61172,10,Beginner,45
56660,3,Advanced,10
56660,17,Intermediate,7
63562,8,Advanced,2
63465,19,Intermediate,80
63465,2,Advanced,47
92071,7,Beginner,99
43568,19,Intermediate,55
43568,20,Intermediate,28
43568,11,Beginner,100
21591,17,Advanced,72
21591,18,Advanced,27
21591,11,Intermediate,52
25221,19,Advanced,70
17074,3,Beginner,50
17074,10,Beginner,51
17074,20,Beginner,6
90127,12,Beginner,41
15418,1,Advanced,21
15418,10,Beginner,61
59324,15,Intermediate,49
59324,11,Advanced,56
59324,14,Advanced,9
33091,11,Advanced,84
33091,6,Intermediate,26
35536,18,Intermediate,68
35536,14,Intermediate,70
35536,1,Beginner,1
16433,13,Advanced,10
16669,5,Advanced,99
16669,20,Advanced,76
16669,18,Beginner,4
97349,3,Advanced,12
97349,5,Beginner,67
97349,19,Beginner,94
11665,12,Intermediate,13
11665,9,Advanced,92
11665,10,Advanced,68
47980,12,Advanced,15
26077,4,Advanced,99
26077,19,Beginner,16
26077,11,Intermediate,16
15011,9,Beginner,29
59096,17,Intermediate,47
59096,4,Beginner,97
59096,8,Intermediate,0
28348,15,Advanced,77
28348,5,Beginner,68
72236,20,Intermediate,5
72236,12,Intermediate,32
72236,16,Intermediate,92
21716,14,Intermediate,91
4460,17,Intermediate,15
4460,20,Beginner,97
4460,16,Intermediate,51
47570,10,Beginner,100
47570,4,Intermediate,0
93292,7,Advanced,85
76854,16,Intermediate,39
76854,13,Advanced,90
76854,10,Beginner,95
34456,5,Beginner,4
34456,13,Intermediate,5
63262,15,Beginner,79
63262,16,Advanced,31
82571,18,Advanced,35
82571,1,Intermediate,29
82571,2,Advanced,55
96762,18,Advanced,100
96762,4,Advanced,34
96762,19,Advanced,26
4317,18,Intermediate,23
52295,12,Beginner,2
52295,10,Beginner,72
52295,18,Beginner,2
23287,9,Intermediate,26
23287,11,Beginner,39
23287,12,Advanced,90
49673,8,Intermediate,29
49673,10,Intermediate,5
49673,17,Beginner,59
81880,6,Intermediate,84
81880,2,Advanced,11
81880,1,Beginner,20
66152,18,Intermediate,97
57855,16,Advanced,80
57855,1,Intermediate,98
5492,5,Intermediate,45
5492,19,Beginner,72
68592,2,Advanced,72
80328,16,Advanced,54
80328,18,Beginner,98
61197,19,Beginner,20
16121,6,Intermediate,14
16121,17,Intermediate,62
98540,7,Advanced,86
40404,14,Advanced,49
42488,7,Beginner,48
42488,20,Intermediate,13
42488,19,Beginner,15
1676,16,Advanced,41
51777,2,Intermediate,32
51777,11,Advanced,9
87212,14,Advanced,41
87212,12,Advanced,54
75514,17,Advanced,10
6493,10,Beginner,59
6493,8,Beginner,8
7025,6,Beginner,70
7025,9,Advanced,72
7025,12,Intermediate,88
48129,19,Advanced,75
48129,3,Advanced,87
48129,10,Beginner,76
11893,16,Beginner,11
11893,6,Intermediate,78
11893,17,Advanced,96
37328,14,Advanced,96
66531,14,Advanced,62
66531,7,Intermediate,24
66531,16,Intermediate,29
13834,14,Intermediate,93
87858,16,Advanced,98
87858,3,Intermediate,78
87858,12,Beginner,44
63383,13,Intermediate,66
63383,8,Intermediate,21
17630,19,Intermediate,78
17630,10,Intermediate,30
20818,20,Intermediate,76
20818,7,Advanced,63
85891,18,Beginner,5
35814,7,Beginner,53
93618,18,Advanced,44
45657,9,Beginner,52
45657,1,Advanced,81
45657,3,Beginner,54
55601,17,Advanced,49
55601,18,Beginner,5
37490,1,Intermediate,18
96648,20,Intermediate,68
18775,17,Beginner,75
30419,17,Advanced,67
30419,15,Intermediate,97
30419,19,Intermediate,1
25430,18,Intermediate,59
25430,20,Advanced,78
25430,5,Advanced,95
20146,20,Intermediate,71
20146,12,Intermediate,64
16712,17,Advanced,43
16712,18,Advanced,56
16712,1,Beginner,10
84612,14,Beginner,92
14123,15,Beginner,65
46303,8,Intermediate,79
46303,5,Intermediate,32
46303,4,Intermediate,38
54015,19,Beginner,0
54015,10,Advanced,22
18020,3,Intermediate,87
93844,15,Advanced,28
51919,1,Beginner,77
70990,5,Advanced,7
67656,15,Advanced,44
67656,18,Beginner,22
67656,5,Advanced,56
44894,7,Advanced,73
44894,6,Beginner,62
44894,1,Advanced,87
15279,10,Beginner,4
41389,11,Advanced,69
41389,13,Beginner,7
41389,17,Advanced,98
64597,4,Beginner,99
64919,3,Beginner,83
73831,13,Intermediate,95
59256,12,Beginner,43
59256,2,Intermediate,61
59256,11,Beginner,6
29769,3,Beginner,85
29769,15,Advanced,35
29769,7,Beginner,78
17031,13,Intermediate,82
81862,7,Intermediate,27
43332,15,Advanced,34
48432,18,Advanced,58
48432,12,Intermediate,15
29312,3,Advanced,46
29312,6,Intermediate,2
29312,7,Intermediate,74
51589,18,Intermediate,41
49503,2,Intermediate,38
49503,1,Advanced,26
27023,15,Beginner,45
25743,5,Beginner,25
15369,14,Intermediate,58
15369,5,Intermediate,91
15369,1,Intermediate,9
18806,19,Intermediate,85
18806,18,Beginner,7
94049,5,Intermediate,33
44014,19,Advanced,68
73583,8,Beginner,58
73583,14,Beginner,78
80060,6,Intermediate,2
80060,11,Intermediate,54
25772,15,Advanced,25
25772,3,Beginner,84
25772,6,Beginner,39
83027,20,Intermediate,26
83027,6,Advanced,67
83027,16,Beginner,57
18768,17,Advanced,63
86648,11,Advanced,23
86648,20,Beginner,74
86648,12,Advanced,87
90031,19,Intermediate,51
90031,2,Intermediate,43
74782,12,Intermediate,12
74782,1,Beginner,50
83255,11,Beginner,100
83255,12,Beginner,10
33404,2,Intermediate,32
84853,12,Advanced,1
84853,3,Beginner,19
84853,11,Advanced,56
67315,18,Beginner,56
67315,8,Beginner,61
67315,10,Advanced,37
14305,13,Intermediate,39
2583,6,Beginner,25
20967,8,Beginner,27
20967,17,Advanced,40
20967,1,Intermediate,72
62307,17,Intermediate,13
62307,1,Beginner,38
62307,4,Intermediate,58
42162,8,Intermediate,77
42162,18,Advanced,16
42162,13,Intermediate,83
39223,4,Advanced,33
39223,3,Advanced,72
49331,20,Advanced,39
29685,9,Advanced,9
29685,13,Beginner,56
25045,15,Beginner,2
25045,19,Intermediate,45
33340,9,Advanced,54
33340,10,Beginner,42
13965,16,Intermediate,44
13965,7,Intermediate,100
14382,8,Beginner,89
14382,9,Advanced,56
45754,4,Beginner,89
45754,16,Advanced,59
50465,18,Advanced,21
50465,7,Advanced,85
50465,9,Intermediate,45
15117,6,Intermediate,55
15117,10,Advanced,10
25776,19,Intermediate,3
64776,15,Intermediate,38
64776,9,Beginner,95
64776,14,Advanced,85
57057,13,Intermediate,72
57057,5,Advanced,62
91389,6,Intermediate,0
82641,13,Advanced,68
82641,18,Intermediate,48
82641,10,Beginner,15
66126,5,Intermediate,45
64394,18,Advanced,4
64394,14,Beginner,13
20897,3,Intermediate,35
20897,5,Intermediate,46
20897,9,Intermediate,2
42408,4,Intermediate,0
42408,11,Beginner,51
42408,13,Advanced,35
56064,6,Advanced,32
56064,9,Beginner,50
26375,9,Beginner,57
80004,8,Advanced,88
80004,7,Advanced,80
80004,15,Advanced,5
31899,10,Intermediate,1
31899,16,Intermediate,59
31899,1,Intermediate,91
16847,17,Intermediate,62
16847,16,Beginner,100
16847,15,Advanced,56
59498,15,Advanced,82
3843,4,Beginner,59
3843,6,Beginner,38
3843,14,Advanced,40
60646,8,Beginner,85
60646,6,Advanced,61
60646,18,Beginner,83
55822,5,Intermediate,53
55822,9,Advanced,36
65134,10,Advanced,28
65134,1,Beginner,23
65134,2,Advanced,68
3007,1,Beginner,19
3007,16,Intermediate,6
46849,10,Intermediate,48
46849,1,Advanced,90
32778,1,Advanced,4
44507,14,Beginner,65
44507,12,Advanced,78
44507,6,Advanced,12
64124,11,Advanced,90
64124,8,Advanced,51
64124,10,Intermediate,83
42799,12,Beginner,67
42799,14,Advanced,8
42799,13,Advanced,26
8318,13,Beginner,52
73371,15,Intermediate,31
73371,11,Advanced,73
24139,11,Beginner,96
23501,12,Intermediate,37
23501,20,Beginner,54
92172,19,Intermediate,37
92172,11,Advanced,66
30413,12,Intermediate,22
30413,2,Beginner,51
61658,10,Advanced,47
