employee_certificate_id,employee_id,certification_id
58807,93292,15
60369,76854,12
21876,76854,1
83731,76854,13
47781,76854,4
33319,76854,20
43772,34456,3
42881,34456,11
38132,34456,5
20007,34456,17
13176,82571,19
45344,96762,14
40406,96762,8
32000,96762,20
71432,4317,18
96355,4317,19
12176,52295,19
62065,52295,11
53848,23287,19
33394,23287,3
50356,81880,11
31745,81880,8
85511,81880,2
40082,66152,6
35860,66152,9
67838,66152,1
79940,66152,20
19513,5492,12
89649,5492,8
23493,5492,20
43767,5492,7
33338,80328,14
9584,61197,10
3079,16121,19
94154,16121,2
11907,16121,1
51731,98540,1
54981,98540,8
92631,98540,16
99949,40404,13
31581,40404,6
58937,40404,9
36474,42488,3
69216,42488,20
34670,42488,6
96456,1676,11
78375,51777,11
89657,51777,8
89430,87212,3
99244,87212,10
83786,75514,20
98855,6493,18
85546,6493,15
88316,6493,8
76792,48129,4
38430,37328,8
26579,37328,19
1493,66531,20
83233,13834,8
57367,87858,11
27247,87858,18
40487,63383,12
7413,63383,5
55805,63383,4
53350,63383,2
61657,17630,20
5956,17630,12
52618,17630,15
20743,17630,6
75799,17630,8
91040,85891,2
87184,85891,3
62991,85891,10
84538,85891,13
67068,85891,7
49871,93618,4
44917,55601,13
7247,55601,12
57300,55601,18
25143,55601,7
90134,37490,11
56831,37490,9
71347,96648,7
73892,96648,3
56741,30419,1
63886,30419,2
26452,25430,8
10099,25430,10
57115,25430,7
2250,25430,13
29065,20146,11
66300,20146,6
90466,20146,15
73013,16712,17
52975,16712,1
54559,16712,20
65106,16712,12
77587,16712,10
24436,14123,8
40490,14123,9
76391,14123,12
91492,46303,11
43133,46303,5
8914,46303,20
87819,46303,15
84269,46303,17
19431,54015,20
81198,54015,7
30470,18020,13
89078,18020,1
88014,18020,19
33158,18020,9
39508,18020,10
84371,93844,5
7058,93844,18
57523,93844,17
19587,51919,3
46496,51919,19
68053,70990,6
38385,67656,2
94539,67656,14
98900,67656,16
67117,67656,9
42611,44894,15
77800,44894,16
72267,44894,6
90294,44894,4
19225,15279,5
27418,15279,9
43191,15279,1
39124,15279,6
83273,41389,20
26791,41389,3
48515,41389,5
70859,41389,19
89874,64597,10
82779,64597,13
80191,64597,14
53311,64919,12
77424,64919,5
56636,64919,1
49309,64919,16
12802,64919,7
81442,73831,9
1505,73831,6
18305,73831,12
3699,59256,1
88388,59256,8
9616,59256,4
84374,59256,15
57003,59256,19
37434,29769,2
47254,29769,20
29598,29769,7
70254,17031,18
78020,17031,17
88282,17031,10
45717,81862,7
34328,81862,9
17334,43332,8
9709,48432,3
37244,48432,15
59497,48432,16
6447,48432,4
24418,29312,10
20002,29312,2
35539,29312,11
14832,51589,6
91489,49503,10
16316,49503,9
8600,49503,15
12817,49503,12
96330,49503,19
83760,27023,17
42117,27023,20
55419,27023,18
76381,27023,7
34799,27023,5
71215,25743,10
4510,25743,4
80708,25743,14
12950,25743,11
82223,25743,17
26928,15369,12
43161,15369,5
10558,15369,13
2846,15369,20
91248,18806,6
81045,18806,20
93329,18806,18
49176,18806,3
24782,18806,10
69680,73583,9
98202,80060,11
63181,80060,19
60972,80060,14
25243,80060,3
85844,80060,2
50398,25772,5
48158,25772,6
20530,25772,3
65586,25772,2
22378,83027,5
57593,83027,12
69300,83027,8
96122,18768,11
23010,18768,14
6905,18768,2
45615,18768,17
20717,86648,12
37571,86648,15
71413,86648,2
79138,86648,14
14514,86648,11
56454,90031,11
17248,90031,13
74416,90031,19
8413,90031,5
88148,90031,1
57785,74782,1
32787,74782,11
90961,74782,20
7192,83255,9
68707,83255,16
14793,33404,10
10325,33404,1
11991,33404,14
21447,33404,3
93847,33404,19
32994,84853,3
52157,84853,19
20357,67315,2
48297,67315,9
26735,67315,10
24427,67315,19
92501,67315,4
96173,14305,3
98300,14305,16
30039,2583,16
89801,2583,1
11688,2583,8
59203,2583,18
22065,20967,20
72542,20967,3
63267,62307,17
85938,62307,3
88497,62307,2
78754,62307,12
17024,42162,17
97967,42162,4
94771,39223,14
69394,39223,9
14811,39223,18
19273,39223,5
76405,39223,11
93575,25045,12
13575,25045,10
40743,25045,5
32127,33340,10
43821,33340,14
80045,33340,9
83436,33340,16
36933,33340,3
94201,13965,8
52221,13965,5
36551,14382,6
33779,14382,8
85522,14382,1
96241,45754,10
58284,45754,7
47705,45754,6
30423,45754,5
78716,45754,20
84835,50465,19
35522,50465,1
17005,50465,8
17170,50465,12
67073,15117,5
81134,15117,11
47317,15117,6
37761,25776,4
17598,25776,17
28981,57057,17
62128,91389,6
88969,82641,11
32234,82641,15
28818,82641,2
24449,82641,6
75423,82641,4
73716,66126,19
31946,66126,10
23256,66126,17
42449,20897,11
71475,20897,8
91830,42408,3
49347,42408,9
48775,42408,19
82561,42408,7
90320,26375,14
69866,80004,17
7315,31899,17
32824,31899,1
29320,31899,10
20921,31899,11
45401,16847,12
57514,59498,11
75129,59498,19
25374,59498,13
72275,3843,17
86379,3843,16
39928,60646,15
95237,60646,1
26605,60646,14
2266,60646,11
40744,60646,5
85417,55822,11
30478,55822,16
20807,55822,6
13291,55822,15
33253,55822,4
33863,65134,11
42350,3007,12
36375,3007,15
78103,3007,18
34679,32778,3
78409,32778,9
37894,44507,19
69562,44507,6
23996,64124,1
12563,64124,13
56321,64124,14
51191,64124,18
46542,42799,16
8853,42799,10
97367,42799,20
29649,8318,16
42578,8318,15
33590,8318,9
42757,8318,17
18778,8318,18
56670,73371,2
52969,73371,17
86252,73371,16
71301,24139,16
20955,24139,15
52911,23501,13
89249,23501,14
66639,23501,18
24031,92172,15
18116,92172,16
22045,92172,14
78210,92172,6
13912,92172,10
4069,30413,16
58897,30413,20
55004,30413,13
2609,11709,6
75482,61814,2
21167,61814,9
67873,61814,12
80617,37767,18
77803,37767,2
11383,37767,15
57110,37767,4
35763,9378,4
57437,9378,1
7494,29002,15
91214,29002,6
30256,68530,4
37520,68530,15
20445,55585,5
77147,55585,2
54008,55585,7
96646,55585,12
53519,44512,20
66394,75868,10
75917,75868,18
26626,66157,14
23914,66157,2
94768,51378,16
46721,51378,9
77126,22565,19
99078,22565,20
25762,22565,7
99191,22565,11
96369,22565,12
63255,11313,15
67401,11313,16
4528,11313,20
2234,11313,3
61076,65578,17
45555,91107,3
72032,91107,17
52569,91107,12
95036,91107,5
7728,17946,5
25577,17946,14
75740,17946,17
98505,29066,20
97074,24528,20
18641,24528,2
79540,24528,15
16435,24528,1
83646,24528,9
29030,21714,5
20687,21714,6
57442,21714,11
88985,34653,13
44670,98041,14
56649,98041,11
15399,98041,7
1380,98041,4
14923,31272,4
21922,31272,2
14851,40264,2
61148,40264,7
73253,40264,14
32700,40264,15
62852,65389,9
91535,65389,1
97439,53409,11
77667,53409,9
46534,53409,19
28480,57641,1
69916,57641,2
42686,57641,8
91755,72872,18
23247,72872,19
80657,26449,4
27603,26449,2
93243,26449,20
81194,26449,10
37124,75766,20
80684,75766,8
73578,75766,18
24019,75766,10
84099,75766,3
57194,62900,17
35179,62900,15
47071,62900,12
16496,62900,16
18500,51200,18
95283,91961,9
23890,91961,12
29360,91961,13
43218,50758,7
40146,50758,1
23617,50758,14
49665,50758,17
13525,74799,4
94618,74799,1
92982,88893,15
70546,88893,9
52994,88893,7
59849,5467,18
36976,5467,10
24812,5467,5
28219,5467,1
9193,36406,6
98088,36406,9
92688,36406,16
48891,96089,17
97952,96089,6
69242,96089,3
24442,96089,14
51017,22551,6
93012,22551,17
26481,22551,11
47553,22551,14
97294,67697,7
55945,67697,10
51395,67697,19
18531,63457,19
98008,63457,14
30663,80924,14
41546,80924,10
35384,80924,18
34609,80924,17
5097,80924,6
44657,35787,14
41603,35787,18
28097,35787,12
69953,84112,17
82211,84112,2
11070,19384,1
37061,19384,17
15778,19384,7
55018,13409,18
64804,13409,19
14997,13409,11
91491,13409,5
13514,13409,9
74079,82235,8
84067,82235,3
54953,82235,20
68357,91887,2
47595,69554,7
65723,84163,20
42732,84163,14
77204,93455,13
69191,93455,5
12053,93455,8
54397,9391,20
10761,9391,5
61862,9391,17
80580,9391,4
59143,9391,1
12315,61353,17
80420,61353,5
13174,61353,3
91091,61353,14
30273,62687,14
23083,62687,6
8942,62687,9
20820,62687,4
90620,59002,9
70618,59002,2
29205,59002,7
60509,92219,15
85627,92219,2
12743,92219,20
95857,92219,17
66110,92219,19
58353,1800,6
51475,1800,18
28991,1800,3
61966,1800,9
53914,61028,14
30849,61028,3
30828,61028,5
86273,79637,17
9608,79637,10
42234,79637,3
53326,86980,14
87378,86980,12
66130,86980,9
15885,86980,3
96201,27529,17
99178,27529,5
48146,27529,13
37081,15675,6
83361,15675,9
99247,86522,3
27793,86522,6
72673,34822,12
8851,34822,5
17236,34822,8
40682,54189,19
21437,54189,1
79319,54189,15
85885,54189,20
53307,48007,17
99270,48007,12
22762,48007,16
88537,18263,7
19379,18263,17
7769,18263,9
34637,18263,15
56233,18263,6
31184,60095,15
74929,94143,8
5948,94143,2
46446,94143,3
55874,94143,12
46635,94143,17
84813,44135,10
98067,44135,4
39964,93155,16
31157,29862,14
4991,29862,6
57270,29862,11
12543,29862,18
49271,97994,12
92859,97994,9
90355,97994,6
97081,97994,2
31874,39793,10
87678,39793,8
21947,4625,18
22920,4625,19
41455,4625,11
29852,4625,14
93713,4625,20
11650,47366,19
67946,47366,5
67144,47366,9
73937,47366,13
76185,47366,1
52112,52226,9
26128,52226,5
78396,52226,15
22148,52226,8
12786,63787,6
16178,75189,12
36209,75189,10
33377,75189,2
57203,75189,6
4425,75189,17
95743,63209,7
34336,63209,1
66655,63209,15
85020,48997,20
57409,48997,2
27843,48997,7
85044,48997,13
84608,96299,2
75140,96299,7
50248,5798,5
69751,5798,2
68694,15253,14
50250,15253,5
52727,15253,13
8865,15253,10
80350,68156,11
28352,17952,9
23222,17952,19
47153,17952,1
21870,17952,2
73440,56476,13
66120,56476,15
65952,56476,2
52798,56476,18
62939,56476,9
16938,10769,14
98790,10769,8
98477,10769,17
74544,10769,6
53130,82776,8
94801,51272,5
55275,51272,17
73451,51272,15
47321,51272,13
68140,51272,9
19100,19926,16
43983,88234,3
17156,88234,12
59731,88234,9
8503,29271,8
53414,29271,7
26949,29271,11
23516,29271,12
49149,29271,13
29140,98395,14
32711,98395,20
65322,98395,9
77591,98395,19
71946,98395,7
19509,88614,11
51077,23482,11
65120,23482,19
53599,23482,4
22290,76073,20
63318,38245,7
97717,38245,13
71930,38245,19
44628,8011,6
21409,83840,9
85639,83840,15
16662,83840,19
75387,83840,20
38915,83840,3
94530,66972,6
95269,66972,20
87036,66972,9
14477,66972,3
50939,66972,14
74222,89698,15
46796,89698,14
62983,89698,8
63874,89698,18
25331,89698,6
93645,58445,14
17328,58445,13
86089,58445,15
31885,58445,20
75135,58445,2
43053,90519,12
48402,90519,14
2351,90519,1
97033,90519,13
60392,90519,5
78406,91696,14
94398,48531,19
76002,48531,9
2815,48531,18
64271,48531,14
19299,97222,9
43483,97222,5
77034,97222,20
1734,82151,3
25921,82151,15
4504,82151,19
84008,82151,6
45705,82151,9
38170,81477,11
16041,68516,16
18791,68516,10
71033,9387,10
13793,32783,12
65465,32783,19
40926,94818,9
45471,94818,15
41692,10798,3
26544,10798,14
2925,89516,9
87585,87096,3
89018,87096,14
4335,87096,11
64618,87096,13
6158,17305,13
94911,17305,11
22710,17305,1
70906,17305,15
2696,17305,4
53163,72755,8
23593,72755,5
84649,81505,17
41988,81505,8
43290,81505,10
26998,53864,12
75802,53864,1
80276,53864,11
85327,53864,20
79817,53864,9
71077,92146,6
71343,92146,4
57526,92146,9
61005,92146,16
86103,92814,2
50232,92814,8
64246,92814,19
71515,92814,10
97744,29303,15
69024,29303,20
46014,29303,18
13154,29303,11
45520,74889,2
36198,74889,14
17273,74889,7
1239,74889,6
99349,44390,17
14839,76846,18
85953,76846,8
56956,76846,20
28892,76846,17
22650,90280,5
33183,90280,19
40440,90280,20
81940,90280,15
26366,90280,12
85097,79573,12
98515,79573,17
35442,58391,9
34448,58391,11
58729,58391,16
21784,37953,3
26722,12884,1
3599,12884,15
87070,12884,6
24927,12884,20
44884,78241,12
82889,78241,4
76896,78241,5
78310,68179,18
54167,68179,6
41284,68179,11
42833,68179,19
95569,68179,8
49127,5517,14
73710,5517,11
19377,79903,18
26880,25286,4
90272,12725,5
40641,58071,12
56544,58071,1
43604,58071,14
40420,58071,5
14725,33796,12
29298,33796,15
35435,33796,18
21758,88953,14
23070,88953,2
60717,88953,12
90012,54633,18
31665,54633,16
9205,54633,3
51494,54633,9
55743,85059,17
84156,85059,10
57973,4948,8
23243,4948,7
10294,4948,12
93782,4948,1
71749,56662,1
64659,56662,7
95901,73269,20
50740,92882,17
26161,92882,5
30007,10939,8
44322,10939,10
45179,10939,20
62873,87173,5
2611,87173,8
81063,60119,5
71212,60119,10
54846,60119,9
93469,60119,18
28308,5537,8
33808,5537,14
34113,5537,4
56812,5537,18
81657,5537,19
23866,47395,9
90594,40863,2
63853,40863,6
74744,40863,8
40254,33368,18
16059,33368,7
81844,33368,12
2025,1487,20
30237,1487,8
47216,1487,2
20290,70639,10
38958,70639,16
38882,48887,18
85165,48887,3
59287,16366,9
22735,16366,1
20221,25900,15
63210,25900,4
38398,25900,3
28894,25900,5
74845,25900,7
37638,68130,16
49685,68130,18
19973,68130,14
60366,68130,20
27317,68130,7
37255,15605,13
7208,34863,5
94975,34863,16
20438,34863,13
15104,34863,2
93285,34863,11
72083,87208,16
92863,87208,12
77763,7477,18
87729,51122,3
13037,51122,13
11748,28867,18
1064,28867,4
40715,28867,5
63312,28867,6
15819,28867,11
60501,93238,17
76116,93238,12
88718,93238,8
65580,93238,11
15433,93238,2
6291,80137,20
55295,80137,8
55799,80137,4
59019,80137,1
95221,70278,3
95431,70278,9
69404,70278,17
95253,74369,13
57015,74369,18
61301,74369,15
56194,74369,20
17563,74369,9
86360,29165,15
8535,29165,11
64201,78303,10
12203,78303,12
34712,78303,15
18235,78303,7
19721,78303,18
73617,5399,8
47693,46992,5
85226,46992,15
28487,46992,4
61567,46992,8
46391,46992,20
8575,68341,2
29805,68341,5
70120,68341,16
24544,73730,13
72664,73730,19
93668,73730,15
91521,73730,3
21036,73730,2
62006,33329,20
3547,37085,13
51015,37085,16
32430,80639,16
33165,80639,8
6700,47348,16
90605,47348,20
50286,47348,18
20494,28011,15
39206,28011,17
64498,28011,8
29277,28011,11
28572,28011,9
32086,10090,14
98321,10090,4
22747,10090,8
83345,16817,16
94586,16817,5
14194,16817,15
8886,16817,17
1793,60303,11
88242,60303,9
4044,60303,2
74041,60303,4
31231,60303,1
17330,82524,4
86822,24087,17
52852,49169,2
62781,49169,5
19160,27904,19
28865,27904,2
81332,27904,15
21507,27904,10
23155,42491,18
73897,42491,16
22969,42491,10
77676,42491,17
17616,54857,2
41129,54857,12
93259,54857,9
14387,52410,5
58791,7051,13
65276,7051,19
81515,7051,1
37233,7051,18
5985,48450,17
77390,48450,3
7843,48450,1
73343,21733,4
74733,21733,3
27431,40017,15
59107,68628,8
31021,68628,17
88638,68628,6
45406,68628,3
2758,68628,7
43339,99658,14
35601,99658,6
21479,99658,7
2426,99658,11
69009,70122,19
4021,70122,5
44581,70122,16
57438,70122,6
23521,96108,12
72877,96108,4
22034,96108,11
43753,96108,5
75179,23811,2
87691,11764,15
84068,11764,13
57429,11764,8
63122,11764,5
75255,11764,14
29865,52662,11
61361,52662,1
98788,52662,2
20322,52662,14
4945,52662,13
20534,75955,17
33123,70786,2
9847,70786,15
10776,70786,16
48756,66905,14
1797,66905,18
14933,66905,13
72066,66905,9
48498,66905,16
52860,98082,6
41730,98082,10
2213,98082,1
95603,98082,14
30255,98082,15
13639,32763,4
35921,32763,8
30747,32763,18
42802,32763,16
40206,32763,3
77004,60164,1
32992,92628,14
90422,92628,9
69401,92628,7
5075,92628,11
79826,20166,17
75030,86502,16
40033,86502,19
53616,86502,6
23869,86502,14
99385,86502,18
1924,58019,8
53690,58019,18
99055,58019,17
27351,76521,2
82943,76521,17
63027,76521,19
42966,76521,11
33169,70820,19
40107,70820,2
46426,70820,16
26921,69459,14
36287,69459,12
48213,69459,9
58455,69459,6
59136,47488,19
51546,36589,15
76207,36589,18
82730,36589,8
14026,36589,20
30573,36589,3
50499,94132,17
36429,94132,13
7974,94132,11
20099,94132,8
12016,94132,1
40028,56507,3
50849,56507,15
5146,56507,8
87639,56507,16
12952,56507,14
70940,15962,10
36002,15962,2
47193,52325,19
41566,52325,14
68771,52325,6
33668,55695,18
77467,55695,17
28509,55695,10
1907,97794,6
8140,37258,6
8990,37258,3
8044,53980,20
18247,53980,17
27199,53980,18
3003,53980,1
97114,53980,7
43760,53206,8
18944,53206,17
75022,53206,4
62320,53206,20
7845,53206,10
10854,83032,11
71043,83032,17
1918,83032,19
76549,78427,13
80225,78427,19
17096,59332,4
25598,59332,16
87818,59332,9
1433,59332,3
70556,30448,10
81185,79778,18
53344,79778,15
84970,79778,1
84484,79778,12
98304,79778,16
69409,98133,2
31622,98133,11
88689,34861,7
9999,34861,9
40060,34861,6
81019,45811,20
32631,45811,6
94062,45811,16
50355,45811,9
52173,45811,14
41883,38912,15
89244,38912,10
22914,38912,2
82468,38912,18
63271,38912,12
65197,12852,10
73375,12852,11
32158,12852,15
61362,12852,14
88920,81293,14
35617,81293,5
14185,81293,9
23587,72635,11
60252,72635,15
58883,72635,5
35135,90484,8
39246,50029,7
95644,50029,1
23797,50029,3
51126,50029,2
24180,50029,11
68882,90559,9
62907,90559,19
94293,90559,18
6619,90559,2
20982,54343,14
55169,54343,19
29937,54343,17
80182,54343,8
80324,56290,3
12683,56290,12
18818,56290,8
79040,55839,5
9749,55839,20
86347,55839,18
32255,93674,12
62799,93674,19
42406,5972,13
3812,5972,5
21482,5972,15
10262,5972,7
14146,5972,19
78579,52867,6
14360,52867,9
41529,52867,7
89171,52867,1
49939,95301,14
35122,95301,7
5397,95301,12
39878,26098,19
83179,26098,9
44715,49947,5
50969,30650,3
39362,30650,12
54246,30650,14
92471,30650,10
84493,30650,18
13578,58094,5
60371,58094,1
74483,58094,14
25402,58094,2
75196,58094,20
13278,31323,16
82885,31323,2
67538,25553,18
58836,25553,7
16156,25553,2
7167,72427,7
4895,79907,9
81631,9088,3
1992,9088,1
79103,9088,12
97705,56065,13
7022,38904,3
61219,38904,14
63909,38904,10
77523,51784,8
93818,51784,16
92806,51784,7
96319,51784,17
60345,38591,18
84951,38591,15
73512,38591,2
69523,38591,3
81277,96395,4
87962,47278,10
71915,12264,7
11944,12264,8
19266,12264,14
98306,12264,1
46274,74512,17
38391,29716,9
54051,29716,3
31381,29716,11
91274,29716,18
94034,20327,8
31117,20327,12
99392,20327,15
11521,20327,1
28763,20327,5
15066,57982,4
45593,57982,5
8516,57982,7
26025,57982,18
86759,57982,12
87387,68455,15
69500,68455,11
72737,38503,4
88203,38503,10
78356,38503,14
68510,38503,20
93348,38503,12
31384,58021,13
86971,79629,10
16648,54410,16
72162,20202,18
32728,20202,10
20903,33259,11
15202,33259,7
53727,33259,6
87249,33259,8
82222,33259,5
62410,43491,6
74479,43491,12
46746,43491,13
31200,43491,3
11210,43491,2
75602,30853,10
44459,30853,16
92789,30853,9
35215,30853,12
72752,17643,17
1364,5151,15
80610,5151,8
37721,5151,13
48824,5151,1
58226,91367,10
24614,91367,2
13941,91367,16
54413,91367,6
40783,91367,20
57596,86781,13
26453,86781,10
8470,86781,18
66433,99254,18
22886,99254,19
64613,99254,13
69113,99254,8
44827,58681,11
87845,58681,8
45346,9446,3
17378,9446,5
80842,9446,4
10068,9446,16
35889,16950,1
94394,16950,20
51484,16950,10
78844,96767,17
38601,96767,10
7391,96767,6
12231,65314,8
31892,65314,3
29452,65314,20
95855,17229,18
37281,17229,11
8849,96342,17
10186,96342,10
52279,96342,20
49833,67373,2
20608,67373,1
23386,37450,4
70614,37450,18
87804,37450,5
64761,37450,8
56725,37450,9
41499,28203,19
95702,28203,3
87209,28203,12
63390,91351,20
59471,40713,1
59047,40713,7
95270,71612,3
24430,71612,5
74400,71612,14
11023,71612,4
67623,71612,18
38235,45725,3
55930,45725,13
17644,7942,15
9628,7942,16
55336,7942,2
78783,7942,6
92267,80609,2
95090,80609,12
8359,80609,17
96517,94559,3
32423,94559,20
96497,8733,14
26319,8733,7
18899,8733,18
74326,38014,17
48168,38014,11
79089,38014,16
18403,38014,4
58751,38014,6
3047,86487,10
23805,86487,12
43888,86487,15
53363,86487,17
69314,86487,4
29955,59948,7
79176,59948,14
38593,59948,2
79074,59948,6
47263,59948,3
7071,57259,16
4788,57259,17
39108,76665,16
64593,72488,14
44123,54214,5
72767,42950,16
77657,42950,8
53736,42950,15
82365,42950,19
74865,79215,12
24048,15702,3
11905,15702,10
70484,15702,2
13539,15702,14
13951,66701,13
5795,66701,7
83237,66701,2
27222,66701,9
21187,86615,8
94736,86615,13
34200,86615,7
96711,86615,10
53893,73725,19
55731,24289,14
26748,24289,15
19224,24289,16
81020,23362,19
10419,23362,20
69275,23362,9
76900,79170,9
12775,48424,7
12189,48424,8
53936,2587,17
81633,2587,1
48344,2587,15
98022,2587,13
61972,2587,11
56833,58786,1
57742,58786,4
12989,58786,7
7028,58786,17
13484,58786,3
49460,80229,12
31740,80229,8
31095,80229,20
81399,80229,6
27174,94745,15
80148,94745,6
43440,94745,8
84358,94745,7
45221,61309,4
51692,61309,6
28686,61309,5
3503,97569,9
60783,52372,16
3757,77718,18
66525,88037,6
38166,88037,18
71878,88037,3
92640,88037,9
24676,88037,5
75629,49050,12
17834,49050,2
65411,49050,3
24863,49050,7
71445,7773,1
60390,7773,15
44000,7773,7
53767,7773,20
71688,24549,2
17981,24549,17
97833,24549,8
92549,24549,13
48941,97837,5
38632,97837,20
68890,97837,18
54908,14825,11
1560,14825,3
58193,14825,17
78353,14825,1
93656,14825,8
12600,85669,11
56067,85669,3
99953,37538,11
52018,37538,18
36123,27019,3
18759,27019,13
55801,27019,18
13332,55651,19
40844,36538,7
75451,36538,8
58463,36538,18
98452,36538,10
26175,36538,17
17543,33548,9
95386,33548,2
33437,33548,7
94177,3314,7
16885,46118,5
92935,13811,5
58756,13811,4
60671,13811,16
67604,19624,8
79060,19624,10
25185,19624,17
49524,84551,16
72213,84551,7
89261,84551,13
22385,84551,2
39768,84551,20
25452,96001,17
41412,96001,1
67630,96001,10
83321,63763,7
80156,63763,2
43719,63763,11
59215,74382,12
80562,25347,10
99793,25347,5
25218,25347,2
42849,25347,19
76950,65419,20
90347,65419,15
44095,65419,3
16763,65419,13
59125,65419,9
47417,55271,5
27721,85850,19
51760,85850,14
47998,98297,7
76324,98297,12
17755,48224,8
12239,48224,18
33563,48224,3
34381,97917,6
71318,97917,11
68853,97917,9
12098,97917,19
88069,97917,8
15196,1666,18
59806,1666,19
17847,1666,10
77097,1666,1
35894,75948,8
68135,75948,11
68842,75948,9
22396,75948,4
94328,75948,1
78681,8738,5
94537,21048,18
41769,21048,17
99363,21048,19
41202,28623,2
79014,28623,9
74683,18810,6
61642,18810,14
10598,18810,4
51649,18810,15
22915,78071,2
40831,78071,17
51479,78071,18
27237,78071,1
99891,78071,15
92072,12038,13
59608,12038,10
59259,12038,1
61980,12038,8
36919,84614,13
93986,84614,20
98894,84614,9
44750,84614,3
72581,84614,10
91250,34192,5
25773,34192,20
36660,34192,1
25101,34192,8
41306,1005,13
63363,1005,14
87464,73476,6
14736,73476,8
8055,73476,13
90115,73476,10
6427,25099,16
79543,25099,14
22076,25099,1
13534,25099,20
5743,25099,17
24634,34226,15
43886,34226,9
60933,34226,13
69920,34226,8
8828,34226,10
32541,42402,6
81137,12706,2
93876,17319,3
87111,17319,20
88308,17319,9
59306,17319,18
56873,17319,2
57886,87250,15
16267,88209,3
3093,88209,8
80510,88209,11
40194,88209,2
71776,30233,12
46802,30233,18
99380,30233,19
10876,30233,15
67049,64940,14
23538,64940,15
15495,64940,8
8357,7832,8
97821,32205,15
32874,32205,8
55157,32205,17
55681,40571,7
41702,40571,18
89464,40571,13
84166,40571,8
57411,40571,11
73745,13851,17
8161,13851,2
97541,13851,3
27357,64496,14
39100,80141,12
84623,80141,18
41719,80141,14
83271,49753,6
69684,49753,2
18597,49753,3
40958,21407,3
36840,21407,7
38589,59732,17
11213,83655,8
25706,83655,14
41531,83655,9
31520,72952,20
10460,72952,11
6601,41717,20
4120,70855,7
90768,70855,20
63912,70855,3
4732,70855,10
26911,70855,17
13924,39902,15
43666,54822,11
1622,54822,14
66283,5578,10
3997,5578,17
10457,5578,18
23017,5578,1
67852,5578,12
43755,70051,9
92881,70051,6
24748,70051,20
49920,70051,18
60953,4864,1
32161,4864,13
87686,4864,15
19979,4864,6
51740,4864,16
3019,11970,19
21402,11970,10
61323,11970,8
84396,11970,2
24980,11970,16
80056,80069,2
62982,80069,15
45787,80069,11
64326,80069,18
29436,80069,7
60576,91517,7
48631,91517,5
24774,15831,12
1394,89214,5
7604,89214,8
71934,89214,18
89521,89214,10
99551,89214,2
68251,13111,13
80034,13111,19
73270,13111,20
32977,13111,1
74308,13111,17
21677,10475,5
98938,10475,15
46555,10475,20
61964,77241,4
96478,77241,10
7081,77241,9
76833,77241,13
72356,77241,6
98333,24076,5
51560,24076,18
15952,11395,5
54075,11395,16
22380,11395,7
31212,11395,10
55382,10403,2
13498,10403,17
62530,10403,8
64060,10403,18
88818,10403,15
60331,43150,10
26341,43150,8
68663,43150,18
97411,43150,1
10231,43150,20
31800,42464,7
68330,42464,9
64893,87622,11
7270,78585,6
21734,78585,18
92338,78585,7
89102,78585,11
20086,62739,15
49242,62739,9
49845,62739,18
94283,54743,1
86747,54743,5
11179,54743,14
73855,54743,18
17270,61775,14
83041,61775,6
34377,5556,8
50995,82011,6
21116,82011,10
88589,82011,19
46503,81447,20
5254,81447,5
80675,81447,14
46752,81447,8
49690,81447,19
53222,93056,6
35068,93056,3
13706,93056,15
57503,93056,11
52980,37103,9
41246,32737,4
77827,32737,18
73572,32737,2
49808,32737,7
31990,50846,4
23173,50846,19
14578,50846,1
28357,32932,8
34028,32932,10
45089,87417,8
97886,75008,1
44568,75008,15
6486,75008,7
28595,75008,12
86423,98684,2
81725,98684,5
64390,98684,7
72608,88733,18
49507,57839,18
70216,57839,14
73498,57839,10
61403,57839,5
29518,57839,4
15785,12958,9
78012,12958,4
48765,12958,17
68956,12958,14
1332,12958,1
20345,67150,2
94852,67150,16
17759,67150,1
18838,67150,12
44314,5190,13
23036,47873,5
33138,15646,11
82549,15646,9
13308,15646,16
32373,15646,20
96365,69344,13
38046,69344,7
18682,13722,20
93352,13722,9
10255,99714,8
81083,55473,14
39607,55473,8
82939,55473,4
77958,55473,17
50075,55473,5
35779,29288,1
35400,29288,12
88817,99739,13
85488,99739,14
55134,28657,4
59838,28657,17
61758,28657,16
18608,28657,7
75623,28657,10
81625,6692,13
66246,6692,9
2178,80210,7
78293,80210,17
68785,80210,6
8703,44705,20
19104,44705,1
16834,44705,9
15830,78294,14
58646,78294,11
48974,78294,8
73601,22381,7
75909,22381,3
30515,3083,19
11476,3083,18
51505,71693,14
35688,71693,4
77031,71693,20
63851,71693,9
88446,96086,20
62856,64160,8
1764,64160,12
87653,66371,11
38991,66935,8
52076,66935,3
92757,6428,7
41912,6428,20
37837,65902,3
1995,65902,17
93235,83527,10
52772,83527,1
64894,83527,14
99169,30631,18
40261,30631,19
2629,30631,1
83976,30631,2
89861,97166,6
76320,97166,9
26891,97166,15
12500,97166,19
45486,97166,13
41636,14753,15
79679,14753,1
70257,14753,19
90361,14753,8
23186,14753,13
10708,22447,4
69213,78823,11
96467,77846,19
46723,77846,4
14672,77846,17
70302,77846,5
73791,43017,14
96991,64645,18
78598,95151,2
12875,95151,17
18477,21135,17
29001,21135,4
95884,21135,1
9176,99639,4
