employee_id,skill_id,skill_level,skill_progress
90648,2,Beginner,83
35533,7,Advanced,5
35533,19,Advanced,27
2580,19,Beginner,70
20692,11,Beginner,57
65998,17,Intermediate,7
65998,12,Beginner,99
65998,4,Intermediate,91
39926,5,Advanced,61
39926,9,Intermediate,65
39926,7,Intermediate,89
70419,9,Intermediate,98
68336,17,Advanced,22
68336,12,Intermediate,23
68336,16,Intermediate,98
65309,11,Advanced,91
3234,12,Intermediate,98
3234,9,Intermediate,15
3234,4,Intermediate,53
78047,15,Intermediate,6
78047,16,Intermediate,63
78047,11,Advanced,31
31312,6,Advanced,1
31312,11,Intermediate,69
80391,20,Advanced,80
80964,11,Beginner,77
75363,10,Beginner,18
87295,18,Beginner,19
87295,14,Advanced,27
2849,9,Beginner,67
2849,4,Advanced,87
2849,5,Beginner,65
54013,18,Beginner,40
59712,18,Beginner,89
46676,15,Advanced,64
46676,5,Intermediate,62
31715,7,Advanced,47
31715,3,Intermediate,92
29069,15,Advanced,44
97261,17,Advanced,63
97261,10,Beginner,90
71876,4,Intermediate,41
14415,11,Beginner,73
14415,8,Intermediate,17
14415,9,Beginner,64
86195,5,Intermediate,63
92214,2,Intermediate,61
92214,4,Intermediate,3
92214,20,Beginner,3
51181,2,Intermediate,14
51181,1,Intermediate,47
52699,12,Advanced,83
52485,2,Advanced,80
52485,8,Beginner,85
71966,8,Advanced,73
71966,12,Intermediate,36
71966,16,Beginner,64
30027,10,Beginner,45
30027,2,Advanced,51
30027,3,Intermediate,77
65215,10,Advanced,73
7326,3,Beginner,91
50773,8,Advanced,1
50773,18,Advanced,11
92479,1,Intermediate,12
92479,11,Advanced,26
92479,14,Intermediate,65
25172,11,Beginner,21
26172,5,Beginner,75
26172,4,Intermediate,22
84064,3,Intermediate,18
91112,12,Beginner,69
91112,4,Intermediate,55
91112,7,Advanced,69
83342,7,Advanced,14
83342,18,Beginner,43
83342,13,Beginner,27
58134,14,Advanced,27
58134,17,Intermediate,28
58134,20,Intermediate,91
59414,3,Beginner,11
59414,8,Intermediate,66
35717,10,Beginner,92
35717,7,Intermediate,36
35717,15,Beginner,100
7948,17,Intermediate,90
7948,5,Advanced,79
88908,18,Advanced,17
88908,2,Beginner,17
88908,11,Beginner,3
73896,5,Beginner,19
51418,13,Advanced,15
51418,12,Advanced,26
12009,17,Intermediate,30
12009,1,Intermediate,70
63271,11,Intermediate,91
35592,13,Advanced,0
35592,8,Intermediate,2
35592,7,Beginner,45
81498,19,Intermediate,32
81498,12,Intermediate,26
81498,3,Intermediate,34
16448,5,Beginner,81
53875,10,Advanced,39
53875,7,Intermediate,59
53875,3,Advanced,40
54985,3,Beginner,69
54985,5,Intermediate,61
54985,6,Intermediate,17
86389,6,Beginner,4
30844,1,Beginner,52
66194,5,Beginner,30
66194,10,Beginner,49
66194,14,Intermediate,57
38257,7,Beginner,6
38257,14,Advanced,8
28992,19,Intermediate,48
89641,16,Beginner,93
89641,13,Beginner,83
89641,10,Advanced,62
61107,18,Advanced,10
61107,13,Beginner,81
42950,9,Beginner,89
42950,19,Intermediate,34
32919,16,Intermediate,1
60308,18,Beginner,93
60308,8,Intermediate,47
83800,17,Intermediate,79
83800,3,Beginner,82
15841,9,Intermediate,61
15841,18,Intermediate,86
33344,7,Advanced,2
5785,16,Advanced,87
51262,17,Intermediate,67
51262,20,Advanced,82
51262,11,Beginner,79
40531,11,Beginner,39
30511,15,Intermediate,0
30511,4,Advanced,58
30511,1,Intermediate,87
72203,5,Beginner,26
45001,2,Intermediate,66
45001,6,Beginner,15
45001,5,Beginner,76
49105,1,Advanced,2
80446,2,Intermediate,28
61843,17,Advanced,7
61843,1,Beginner,50
61843,7,Intermediate,58
90598,14,Advanced,70
90598,18,Intermediate,68
6205,8,Intermediate,88
6205,3,Advanced,31
6205,9,Advanced,52
59988,14,Advanced,39
59988,2,Intermediate,89
59988,7,Intermediate,48
50150,19,Intermediate,90
50150,1,Intermediate,84
92324,7,Advanced,43
92324,10,Beginner,71
63956,8,Advanced,21
63956,15,Intermediate,88
66294,18,Advanced,53
66294,19,Advanced,2
23701,4,Intermediate,30
95537,8,Beginner,65
95537,13,Advanced,8
2515,11,Beginner,76
2515,15,Intermediate,98
2515,18,Advanced,37
43136,20,Intermediate,53
95803,1,Advanced,85
24046,20,Advanced,23
65817,1,Advanced,67
1377,9,Beginner,79
69338,4,Intermediate,36
69338,5,Intermediate,6
23273,15,Beginner,59
56565,12,Intermediate,2
56565,19,Beginner,29
80670,14,Beginner,67
80670,6,Advanced,78
80670,5,Beginner,26
9160,16,Beginner,90
53240,14,Beginner,41
53240,7,Intermediate,33
53240,1,Intermediate,76
80511,18,Intermediate,5
80511,6,Intermediate,92
58088,2,Beginner,64
58088,14,Intermediate,11
99292,9,Intermediate,99
37022,11,Advanced,2
64259,2,Beginner,50
7695,14,Advanced,9
7695,9,Beginner,67
7695,20,Beginner,98
57147,14,Intermediate,70
86501,6,Intermediate,25
72663,12,Advanced,82
12529,7,Intermediate,91
12529,17,Advanced,52
12529,9,Beginner,67
8205,15,Intermediate,82
8205,17,Beginner,76
3847,1,Intermediate,52
84724,1,Intermediate,27
84724,3,Beginner,30
30048,10,Advanced,38
38246,8,Intermediate,79
38246,14,Advanced,72
38246,19,Advanced,98
72090,19,Beginner,56
72090,11,Intermediate,59
72090,1,Beginner,55
82835,17,Advanced,3
77164,8,Advanced,81
94409,20,Intermediate,48
74391,16,Beginner,82
74391,12,Advanced,55
74391,9,Beginner,31
39238,10,Advanced,51
39238,12,Beginner,62
16090,18,Beginner,28
16090,16,Beginner,80
16090,7,Beginner,78
45462,1,Advanced,67
45462,12,Beginner,46
45462,11,Advanced,9
16387,11,Beginner,85
16387,18,Intermediate,21
24077,8,Intermediate,55
4742,16,Advanced,97
4742,8,Intermediate,62
15242,2,Advanced,34
15242,7,Advanced,71
69407,5,Advanced,98
71281,5,Beginner,46
97527,12,Advanced,89
70832,11,Advanced,12
70832,12,Advanced,50
32554,15,Advanced,92
32554,5,Intermediate,87
37389,3,Beginner,78
37389,15,Advanced,34
37389,7,Intermediate,82
13957,16,Advanced,69
5196,6,Advanced,35
97944,15,Intermediate,9
97944,17,Advanced,42
97944,3,Advanced,56
7503,12,Advanced,53
20910,20,Advanced,89
23343,11,Intermediate,15
23343,6,Intermediate,37
23343,14,Beginner,84
59233,5,Intermediate,14
59233,17,Intermediate,91
59233,7,Intermediate,76
27746,12,Advanced,44
27746,17,Beginner,19
27746,5,Intermediate,5
49701,9,Beginner,65
49701,8,Advanced,24
49701,1,Intermediate,43
33222,7,Advanced,84
33222,10,Intermediate,62
33222,15,Advanced,59
4619,17,Intermediate,53
4619,19,Intermediate,39
4619,5,Advanced,25
39574,14,Intermediate,66
88086,20,Intermediate,1
50374,13,Intermediate,51
50374,6,Intermediate,99
50374,9,Beginner,50
50991,8,Beginner,88
50991,15,Intermediate,3
50991,18,Beginner,24
27641,18,Beginner,92
27641,10,Beginner,47
6197,15,Beginner,97
6197,20,Intermediate,21
6197,11,Beginner,95
29084,4,Advanced,78
69734,17,Advanced,70
69734,19,Intermediate,93
69734,3,Advanced,71
1886,2,Beginner,9
13174,2,Advanced,70
13174,17,Beginner,59
13174,9,Beginner,38
78527,2,Intermediate,47
78527,14,Advanced,41
78527,18,Intermediate,72
32853,17,Intermediate,18
71123,8,Beginner,99
71123,6,Beginner,5
1296,12,Advanced,28
42536,14,Intermediate,86
42536,17,Beginner,90
42536,5,Beginner,84
8848,17,Intermediate,86
8848,14,Intermediate,69
15712,15,Intermediate,93
15712,20,Beginner,99
70452,10,Beginner,68
28501,7,Advanced,95
7643,12,Advanced,21
63892,5,Beginner,93
63892,9,Beginner,74
63892,17,Beginner,22
71423,3,Beginner,79
71423,17,Intermediate,87
21201,4,Intermediate,2
21201,12,Advanced,73
21201,10,Intermediate,5
35093,14,Intermediate,83
35093,1,Intermediate,51
35093,2,Beginner,27
32059,12,Beginner,19
32059,16,Intermediate,16
2447,7,Advanced,66
81551,7,Beginner,81
81551,15,Intermediate,86
14561,8,Advanced,30
76312,6,Advanced,78
76312,5,Beginner,66
76312,8,Advanced,1
50638,10,Beginner,34
50638,7,Advanced,52
49772,14,Intermediate,78
49772,18,Beginner,43
19428,19,Advanced,26
19428,3,Beginner,31
46407,9,Beginner,97
46407,13,Intermediate,75
4100,3,Advanced,18
71564,1,Intermediate,15
71564,12,Advanced,68
71564,13,Intermediate,75
78148,18,Intermediate,35
78148,7,Advanced,22
17852,5,Advanced,75
17852,16,Beginner,4
27408,12,Intermediate,84
27408,17,Beginner,95
29798,13,Beginner,94
29798,14,Beginner,4
96813,20,Advanced,72
96813,7,Intermediate,78
99976,18,Intermediate,35
99976,8,Beginner,91
27056,19,Advanced,81
68732,14,Beginner,77
68732,13,Advanced,60
68732,6,Intermediate,25
97914,11,Advanced,21
97914,1,Intermediate,85
48259,1,Beginner,17
10989,8,Advanced,64
25911,9,Intermediate,25
25911,13,Intermediate,47
25911,8,Beginner,34
61558,4,Intermediate,46
61558,3,Beginner,40
82587,18,Beginner,68
58421,14,Intermediate,68
64838,5,Intermediate,67
64838,20,Advanced,25
64838,8,Intermediate,43
88566,13,Intermediate,74
88566,4,Intermediate,41
88566,5,Intermediate,36
41379,15,Beginner,19
41379,7,Beginner,95
97331,11,Intermediate,5
97331,17,Beginner,39
51393,9,Intermediate,17
4558,4,Advanced,22
4558,3,Advanced,61
4558,11,Advanced,42
40454,18,Beginner,96
62862,16,Beginner,6
62862,6,Intermediate,51
97556,1,Advanced,6
97556,19,Intermediate,63
97556,10,Advanced,9
54352,4,Beginner,28
54676,2,Advanced,2
96447,5,Advanced,47
53140,6,Intermediate,49
53140,9,Beginner,94
53140,4,Intermediate,31
85143,10,Intermediate,22
85143,1,Advanced,37
76408,5,Intermediate,31
52583,15,Advanced,1
99043,8,Beginner,96
74059,4,Intermediate,14
74059,17,Beginner,72
74059,2,Beginner,54
13092,1,Advanced,76
13092,20,Beginner,61
93072,6,Intermediate,87
45379,11,Intermediate,43
96244,6,Beginner,3
66723,10,Advanced,84
66723,8,Advanced,23
66723,14,Advanced,84
50028,14,Beginner,6
16124,14,Advanced,27
16124,10,Advanced,69
16124,9,Advanced,96
70470,3,Beginner,13
70470,4,Beginner,36
70470,13,Beginner,42
96264,8,Advanced,12
96264,15,Beginner,72
8367,3,Advanced,7
8367,1,Beginner,20
8367,4,Beginner,98
81515,12,Beginner,55
81515,2,Beginner,28
7332,17,Intermediate,0
49673,19,Beginner,6
32267,17,Beginner,57
32267,6,Advanced,66
98605,14,Advanced,68
7607,6,Advanced,21
7607,4,Intermediate,87
37647,1,Beginner,53
81202,15,Intermediate,69
39067,8,Beginner,69
39067,4,Advanced,12
39067,10,Intermediate,43
55839,14,Intermediate,81
55839,3,Advanced,72
55839,12,Advanced,61
23613,19,Advanced,52
23613,10,Intermediate,66
75368,6,Intermediate,95
75368,17,Intermediate,10
75569,13,Advanced,78
53025,4,Intermediate,76
53025,18,Beginner,23
53025,7,Beginner,63
11461,13,Advanced,56
11461,4,Beginner,19
52388,2,Intermediate,81
92663,11,Intermediate,60
92663,5,Beginner,80
92663,18,Intermediate,33
20164,6,Intermediate,7
20164,1,Beginner,18
20164,9,Advanced,79
4858,17,Intermediate,21
4858,15,Advanced,97
4858,18,Beginner,97
76720,2,Intermediate,92
13226,4,Intermediate,19
13226,5,Advanced,62
13226,18,Intermediate,94
67038,4,Beginner,23
59575,1,Advanced,36
59575,17,Beginner,49
59575,18,Intermediate,23
8333,16,Beginner,98
8333,1,Beginner,92
49909,19,Beginner,37
49909,8,Beginner,2
49909,15,Intermediate,79
72979,6,Intermediate,47
72979,9,Beginner,78
72979,3,Intermediate,33
16398,2,Advanced,6
16398,3,Beginner,66
54512,2,Intermediate,14
54512,7,Intermediate,94
52771,17,Advanced,47
11009,15,Intermediate,23
35353,3,Beginner,85
35353,1,Beginner,41
35353,7,Advanced,54
9705,12,Beginner,91
9705,14,Intermediate,21
9705,11,Advanced,3
35992,10,Intermediate,89
35992,12,Advanced,16
35992,3,Intermediate,71
28819,9,Beginner,26
28819,19,Intermediate,7
28819,4,Intermediate,83
80146,4,Advanced,78
80146,1,Intermediate,17
1238,15,Intermediate,38
1238,8,Intermediate,72
70225,5,Advanced,27
70225,6,Beginner,96
21099,16,Advanced,46
21099,15,Intermediate,74
16628,15,Advanced,93
3763,11,Beginner,47
3763,15,Intermediate,76
75714,9,Intermediate,10
75714,8,Intermediate,4
75714,14,Beginner,72
97407,10,Intermediate,34
97407,2,Beginner,31
97407,7,Advanced,14
12919,19,Advanced,92
12919,11,Intermediate,22
84015,1,Advanced,92
84015,13,Intermediate,86
99232,3,Advanced,72
32768,15,Intermediate,96
68982,6,Advanced,35
68982,1,Advanced,55
68982,13,Beginner,93
4132,7,Intermediate,73
4132,20,Intermediate,18
4132,14,Intermediate,26
28694,20,Intermediate,82
70137,7,Intermediate,87
28803,3,Advanced,21
28803,6,Intermediate,42
28803,8,Beginner,29
58192,15,Intermediate,48
58192,14,Advanced,94
58192,11,Beginner,92
61181,2,Beginner,48
5205,17,Advanced,47
83542,15,Beginner,19
83542,9,Intermediate,46
98163,9,Advanced,86
79533,15,Intermediate,77
45417,16,Intermediate,3
45417,17,Beginner,0
78975,13,Intermediate,47
78975,10,Intermediate,52
38910,9,Beginner,99
38910,5,Intermediate,3
36754,1,Intermediate,57
70476,1,Advanced,56
92627,2,Intermediate,89
92627,12,Beginner,76
7772,10,Advanced,47
7772,2,Beginner,1
54949,19,Beginner,20
54949,10,Advanced,43
54949,7,Beginner,26
57433,6,Advanced,6
57433,10,Advanced,32
8221,3,Intermediate,75
8221,6,Advanced,23
13279,16,Beginner,9
30931,18,Intermediate,24
14917,20,Advanced,17
22671,10,Advanced,17
22671,8,Beginner,100
22671,13,Advanced,100
7634,16,Advanced,21
7634,8,Intermediate,89
13607,8,Beginner,11
2547,11,Advanced,29
87600,19,Intermediate,42
87600,7,Advanced,84
96911,5,Advanced,15
97668,14,Beginner,86
97668,2,Advanced,34
23718,10,Advanced,51
29045,8,Advanced,100
29045,14,Beginner,58
29045,2,Intermediate,36
96858,7,Beginner,58
96858,19,Intermediate,89
96858,17,Beginner,94
20848,1,Beginner,66
46733,9,Intermediate,39
46733,6,Beginner,62
46733,3,Advanced,35
87051,18,Intermediate,60
87051,19,Advanced,90
49088,17,Intermediate,24
49088,10,Intermediate,93
49088,7,Advanced,0
79584,9,Beginner,49
79584,12,Beginner,88
75199,2,Beginner,23
75199,16,Advanced,16
75199,3,Beginner,18
60252,20,Intermediate,70
60252,2,Advanced,87
60252,7,Advanced,34
96936,18,Beginner,34
96936,1,Advanced,12
96936,14,Beginner,4
26549,9,Beginner,56
26549,20,Intermediate,28
25888,1,Beginner,17
40661,10,Beginner,38
75419,16,Beginner,50
75419,14,Advanced,34
60949,13,Beginner,44
76825,4,Beginner,49
76825,15,Intermediate,24
76825,1,Advanced,74
15106,10,Beginner,16
94603,16,Intermediate,6
94603,11,Advanced,39
94603,9,Advanced,19
1246,12,Advanced,33
1246,10,Advanced,13
1246,15,Intermediate,78
15025,3,Advanced,84
15025,5,Intermediate,96
15025,13,Advanced,17
63728,11,Advanced,92
63728,9,Beginner,0
63728,14,Advanced,56
48266,10,Advanced,15
84229,13,Advanced,20
84229,18,Advanced,2
46577,2,Beginner,48
85200,6,Intermediate,12
85200,11,Intermediate,80
85200,4,Beginner,19
50212,10,Advanced,87
50212,9,Intermediate,38
42955,17,Beginner,72
23542,3,Beginner,42
8263,9,Intermediate,88
92449,12,Advanced,41
63018,14,Beginner,94
63018,18,Advanced,46
1052,20,Advanced,43
12161,2,Advanced,93
12161,6,Advanced,21
57263,1,Advanced,84
21896,17,Intermediate,47
21896,13,Beginner,82
83117,5,Advanced,90
83117,17,Beginner,90
43705,15,Advanced,41
43705,4,Advanced,44
43705,19,Beginner,9
95728,5,Intermediate,4
95728,6,Advanced,9
95728,15,Intermediate,44
75804,4,Advanced,14
58921,19,Advanced,7
58921,20,Advanced,16
58921,5,Intermediate,76
81669,8,Intermediate,87
82446,15,Beginner,44
82446,11,Beginner,26
77713,7,Beginner,96
77713,8,Advanced,61
51214,12,Beginner,12
51214,1,Intermediate,72
51214,20,Beginner,47
16835,6,Beginner,22
32370,12,Advanced,1
32370,20,Advanced,44
99277,19,Advanced,85
99277,10,Intermediate,37
94286,4,Advanced,17
94286,17,Intermediate,31
94286,2,Beginner,96
19128,2,Advanced,1
33434,12,Advanced,18
33434,3,Beginner,76
20838,8,Beginner,64
20838,3,Advanced,51
20838,11,Beginner,45
48063,15,Advanced,6
48063,4,Advanced,57
22689,8,Beginner,0
32937,15,Beginner,22
79596,19,Intermediate,85
79596,10,Advanced,24
79596,3,Beginner,92
92127,6,Beginner,77
48839,20,Advanced,75
48839,4,Intermediate,21
6161,12,Beginner,23
6161,2,Beginner,43
31744,18,Beginner,76
37207,8,Intermediate,8
19082,3,Advanced,94
55278,9,Beginner,81
62948,13,Beginner,17
10474,20,Beginner,88
10474,13,Advanced,52
84957,16,Advanced,26
92189,17,Advanced,40
92189,8,Intermediate,45
9284,16,Beginner,59
9284,8,Advanced,90
13880,7,Advanced,25
35255,16,Advanced,43
35255,8,Advanced,97
56835,20,Intermediate,11
56835,7,Beginner,56
66458,19,Advanced,15
66458,4,Intermediate,88
66458,3,Advanced,33
60773,1,Intermediate,5
81110,2,Advanced,81
84692,1,Advanced,64
84692,11,Intermediate,80
84692,19,Advanced,39
14884,2,Advanced,56
14884,11,Intermediate,6
14884,14,Beginner,11
91666,17,Intermediate,5
91666,16,Advanced,82
22253,6,Beginner,22
19333,2,Advanced,58
19333,18,Intermediate,18
19333,4,Beginner,44
4277,2,Beginner,45
2280,7,Advanced,24
2280,2,Intermediate,74
87248,7,Intermediate,58
87248,4,Advanced,19
12296,19,Beginner,92
12296,7,Advanced,76
48925,3,Advanced,88
48925,4,Beginner,22
55228,7,Advanced,45
75740,5,Beginner,38
75740,3,Intermediate,75
86150,3,Intermediate,59
43758,6,Advanced,58
43758,7,Beginner,45
62125,9,Intermediate,62
62125,10,Beginner,83
21736,18,Advanced,47
21736,19,Intermediate,48
56802,9,Beginner,59
66362,13,Advanced,19
66362,17,Advanced,69
45325,12,Beginner,21
19868,8,Beginner,99
19868,17,Advanced,71
4503,18,Advanced,97
4503,11,Beginner,95
8558,9,Advanced,83
8558,8,Advanced,14
74163,1,Beginner,9
77835,17,Advanced,62
25981,9,Intermediate,16
73141,2,Advanced,12
73141,3,Advanced,23
8462,14,Advanced,9
8462,6,Beginner,96
8462,9,Intermediate,67
96213,7,Advanced,72
96213,13,Intermediate,45
96213,6,Intermediate,63
19096,20,Intermediate,7
19096,18,Beginner,28
19096,6,Advanced,23
97205,20,Advanced,49
97205,12,Beginner,71
11334,20,Intermediate,73
91687,8,Advanced,80
91687,20,Beginner,24
91687,1,Beginner,36
54513,8,Beginner,30
64869,20,Beginner,99
41825,7,Beginner,13
41825,3,Beginner,47
41825,4,Intermediate,95
1534,4,Intermediate,29
1534,15,Intermediate,15
1534,1,Intermediate,25
84365,13,Intermediate,51
84365,16,Intermediate,62
13579,7,Intermediate,52
13579,12,Beginner,36
34971,3,Beginner,54
34971,12,Intermediate,75
34971,17,Beginner,91
1274,19,Intermediate,20
1274,7,Intermediate,18
1274,15,Beginner,36
64981,10,Intermediate,89
42565,7,Beginner,28
15775,18,Beginner,70
15775,16,Advanced,100
65684,16,Beginner,86
65684,4,Beginner,96
33883,15,Beginner,59
95794,3,Intermediate,70
51639,5,Beginner,8
51639,2,Intermediate,85
5700,16,Advanced,83
5700,5,Advanced,78
54406,11,Advanced,21
46564,2,Intermediate,53
46564,4,Intermediate,38
98627,19,Intermediate,27
97980,5,Advanced,71
97980,4,Advanced,56
34603,3,Advanced,5
94569,6,Advanced,31
94569,16,Beginner,71
94569,7,Advanced,5
54531,16,Advanced,100
54531,9,Intermediate,4
54531,7,Beginner,74
63972,7,Advanced,36
63972,9,Intermediate,53
10208,2,Advanced,47
23356,18,Beginner,15
23356,9,Intermediate,30
50784,8,Advanced,99
74302,13,Advanced,41
74302,6,Beginner,38
74302,12,Advanced,1
87296,8,Beginner,28
58106,17,Intermediate,76
58106,16,Advanced,43
58106,13,Advanced,4
29509,1,Advanced,91
31230,8,Advanced,43
31230,12,Advanced,3
31230,14,Intermediate,95
2826,13,Beginner,31
2826,15,Beginner,20
2826,16,Beginner,77
34877,14,Beginner,64
34877,9,Intermediate,70
34877,2,Beginner,76
39198,15,Intermediate,76
39198,2,Beginner,61
39198,8,Beginner,40
69730,13,Intermediate,21
69730,1,Intermediate,39
69730,9,Intermediate,49
49197,3,Beginner,75
49197,6,Advanced,19
13923,8,Beginner,23
13923,16,Intermediate,66
13923,14,Beginner,49
54644,12,Intermediate,74
9735,5,Beginner,93
9735,13,Intermediate,25
92963,14,Advanced,83
92963,9,Advanced,20
96650,7,Advanced,58
96650,6,Intermediate,94
15937,11,Intermediate,82
15937,4,Advanced,5
27343,17,Beginner,2
27343,11,Advanced,84
27343,3,Intermediate,93
20145,13,Intermediate,50
20145,18,Beginner,80
20145,3,Advanced,100
20863,11,Advanced,12
20863,13,Beginner,41
78738,8,Beginner,22
78738,19,Intermediate,70
78738,11,Advanced,92
8302,16,Advanced,43
8302,2,Advanced,64
8302,6,Intermediate,85
38090,5,Advanced,81
84199,1,Advanced,61
94368,11,Intermediate,30
89873,17,Intermediate,89
89873,14,Advanced,81
97265,17,Beginner,70
37758,17,Advanced,57
61783,13,Beginner,57
18806,10,Intermediate,20
14612,8,Intermediate,68
25340,3,Beginner,74
86693,5,Advanced,49
86693,3,Beginner,16
86693,1,Advanced,84
3473,13,Advanced,89
3473,5,Advanced,71
63377,5,Advanced,57
7208,18,Advanced,31
7208,8,Intermediate,70
72707,10,Intermediate,38
7483,19,Beginner,11
6053,15,Advanced,52
76107,2,Intermediate,24
76107,9,Advanced,39
76107,8,Intermediate,65
12834,14,Advanced,2
12834,20,Intermediate,86
12834,8,Beginner,32
31989,14,Advanced,100
31989,10,Intermediate,16
60790,13,Intermediate,93
41624,18,Advanced,98
41624,6,Beginner,74
41624,17,Intermediate,20
27133,10,Beginner,24
80683,11,Advanced,24
80683,17,Intermediate,27
68214,1,Intermediate,4
59975,16,Beginner,16
59975,2,Intermediate,60
5177,2,Advanced,76
50254,2,Intermediate,35
50254,1,Beginner,96
18548,4,Intermediate,64
18548,16,Advanced,7
6404,15,Beginner,78
6404,19,Advanced,7
6404,10,Intermediate,63
9334,7,Intermediate,44
9334,13,Beginner,96
9334,9,Beginner,10
67503,1,Beginner,71
67503,8,Advanced,15
67503,16,Beginner,77
50143,15,Advanced,56
50143,20,Advanced,61
17479,11,Intermediate,69
62019,16,Advanced,89
55475,7,Intermediate,40
55475,11,Advanced,26
8622,8,Beginner,71
67988,20,Intermediate,8
67988,9,Intermediate,3
6372,9,Intermediate,31
6372,17,Intermediate,43
3151,11,Beginner,13
3151,4,Beginner,15
3151,15,Intermediate,98
82213,1,Beginner,9
82213,12,Intermediate,17
82213,3,Intermediate,17
66671,15,Beginner,86
16316,8,Advanced,3
16316,15,Intermediate,12
16316,13,Intermediate,56
64172,4,Intermediate,8
64172,14,Intermediate,43
56675,16,Beginner,90
56675,5,Intermediate,67
56675,11,Intermediate,95
16860,13,Beginner,0
16860,8,Intermediate,27
93717,11,Advanced,32
93717,15,Intermediate,20
8306,7,Beginner,54
8306,10,Beginner,1
8306,6,Advanced,6
59902,10,Intermediate,9
85201,4,Intermediate,96
85201,3,Advanced,55
85201,9,Advanced,35
4634,4,Beginner,98
2610,10,Intermediate,93
2610,11,Advanced,45
2610,16,Intermediate,18
96637,15,Advanced,4
96637,3,Beginner,92
94545,19,Beginner,100
94545,1,Advanced,93
64416,5,Advanced,50
64416,10,Beginner,67
64416,16,Intermediate,49
23684,1,Beginner,97
23684,8,Beginner,85
23684,12,Beginner,63
12182,1,Beginner,66
6334,16,Beginner,23
6334,12,Beginner,18
6334,5,Advanced,65
46852,15,Advanced,26
46852,18,Advanced,97
46852,7,Intermediate,28
94142,6,Intermediate,85
25941,6,Intermediate,52
25941,10,Advanced,39
25941,15,Advanced,71
81621,3,Beginner,63
81621,14,Beginner,84
81621,8,Advanced,97
46340,18,Beginner,72
46340,11,Beginner,31
46340,17,Beginner,80
58945,13,Beginner,24
70811,19,Advanced,52
70811,7,Advanced,67
70811,5,Advanced,77
66445,11,Beginner,76
91705,11,Intermediate,4
95988,15,Beginner,34
95988,19,Intermediate,63
95988,14,Advanced,27
71939,2,Beginner,58
93449,19,Beginner,94
63350,17,Intermediate,68
63350,2,Beginner,55
63350,19,Intermediate,49
28061,14,Advanced,78
28061,11,Intermediate,53
28061,17,Beginner,56
92761,17,Advanced,84
79484,17,Beginner,21
79484,3,Advanced,99
78828,20,Advanced,19
96407,7,Intermediate,0
96407,20,Beginner,49
96407,17,Intermediate,94
67373,10,Beginner,59
67373,14,Beginner,10
94539,4,Beginner,56
89103,10,Beginner,21
89103,6,Intermediate,52
89103,15,Beginner,99
9881,10,Beginner,40
9881,13,Intermediate,54
46459,9,Intermediate,10
45503,7,Advanced,7
45503,5,Advanced,20
70186,1,Advanced,31
70186,3,Advanced,55
70186,2,Advanced,68
42767,10,Advanced,2
42767,13,Intermediate,19
59007,9,Advanced,73
59007,14,Beginner,55
59007,7,Beginner,36
88756,3,Intermediate,13
28826,6,Beginner,56
28826,19,Intermediate,33
17249,13,Beginner,30
17249,20,Beginner,94
8084,18,Beginner,73
8084,9,Intermediate,63
8084,5,Beginner,19
68962,3,Advanced,70
68962,11,Advanced,60
68962,2,Intermediate,78
69102,7,Beginner,23
69102,13,Intermediate,88
88524,13,Advanced,72
88524,4,Intermediate,91
92239,10,Advanced,100
92239,3,Intermediate,25
92239,19,Advanced,51
67847,5,Advanced,80
67847,4,Beginner,41
47360,10,Advanced,0
94533,19,Advanced,14
94533,3,Intermediate,55
94533,18,Intermediate,15
31284,16,Beginner,68
49266,1,Beginner,17
49266,11,Advanced,45
87471,3,Intermediate,88
87471,1,Beginner,3
55421,14,Beginner,36
55421,8,Beginner,1
55421,4,Intermediate,91
32359,10,Intermediate,43
32359,20,Intermediate,84
32359,11,Advanced,11
18409,16,Advanced,78
18409,3,Beginner,12
51465,18,Advanced,79
60352,2,Advanced,66
60352,11,Beginner,59
60352,16,Intermediate,90
14577,7,Intermediate,88
14577,13,Advanced,59
41138,14,Advanced,36
41138,1,Beginner,0
41138,9,Intermediate,37
44659,14,Beginner,47
35796,18,Advanced,31
35796,20,Advanced,36
35796,12,Intermediate,77
1342,1,Beginner,35
1342,10,Advanced,28
1342,14,Advanced,84
84228,8,Advanced,14
46976,10,Advanced,40
46976,6,Intermediate,44
46976,20,Beginner,12
67952,7,Intermediate,64
36606,9,Intermediate,48
36606,12,Intermediate,83
43888,4,Advanced,42
43888,13,Intermediate,65
43888,15,Beginner,71
11624,14,Beginner,76
10121,8,Advanced,11
3048,13,Intermediate,53
93878,17,Advanced,25
62884,4,Intermediate,6
62884,15,Intermediate,77
86065,7,Beginner,95
86065,4,Advanced,11
86065,5,Intermediate,44
55042,5,Intermediate,35
55042,10,Intermediate,26
28689,8,Intermediate,20
16160,6,Advanced,90
81605,11,Intermediate,14
35217,6,Beginner,11
35217,7,Beginner,99
35217,19,Beginner,97
32160,1,Beginner,13
32160,15,Advanced,91
30318,13,Intermediate,19
30318,10,Intermediate,16
69854,13,Advanced,13
69854,3,Advanced,12
54336,7,Advanced,87
54336,3,Advanced,15
54336,11,Advanced,3
90892,20,Intermediate,88
56591,6,Beginner,57
56591,12,Beginner,96
91464,10,Intermediate,91
91464,2,Intermediate,95
91464,15,Intermediate,10
12755,13,Intermediate,99
