employee_certificate_id,employee_id,certification_id
27976,62069,14
66393,68236,4
67597,68236,8
8690,68236,17
1159,68236,14
24942,63141,12
27502,63141,19
71054,45447,4
1102,45447,14
92512,45447,8
24721,45447,16
28433,45447,17
21107,21141,10
10552,21141,18
6030,21141,16
15233,21141,1
35141,73051,18
61910,68876,15
56438,68876,14
47792,74675,2
24283,75568,20
14472,99789,4
25486,99789,8
28905,17895,1
62882,17895,9
27402,17895,3
50014,17895,11
59964,78364,16
66841,78364,7
51777,78364,17
24585,78364,3
59722,78364,12
71387,75877,8
77170,75877,9
7334,75877,6
26024,75877,20
89289,75877,16
88891,77810,7
16095,77810,20
36755,79589,12
54489,94288,13
18679,94288,3
41148,94288,7
85211,94288,17
85421,75823,4
29463,75823,20
23407,75823,9
34217,75823,8
36797,75823,1
11504,7236,2
6687,7236,8
33391,7236,7
19263,60299,17
94448,60299,12
73844,60299,19
10788,60299,8
14990,60299,9
35022,59220,2
87216,59220,1
21090,8050,11
71596,46857,12
61446,46857,15
81665,46857,13
97380,46857,6
3265,46857,16
4734,93765,14
50963,93765,20
58814,97875,9
74250,97875,19
91982,21496,9
26498,96295,6
67251,96295,20
32427,96295,11
39821,96295,10
47678,10861,14
67613,95337,10
60997,95337,15
59742,92896,14
50029,92896,8
46844,92896,20
84661,92896,3
70438,15335,16
5571,15335,2
86917,15335,12
4879,6162,19
19758,6162,5
39043,6162,16
61522,6162,15
5216,34820,17
21059,34820,20
27692,34820,15
58054,34820,10
85734,34820,11
32406,18838,20
93022,18838,8
61815,18838,13
73289,18838,4
66156,18838,18
50666,35926,17
18769,35926,12
29442,58680,4
87489,47242,6
34449,47242,12
79344,47242,8
39588,47242,15
44828,56195,19
32863,56195,5
87023,56195,16
72430,56195,10
97482,56195,2
82546,99325,10
94985,99325,12
57180,99325,19
43851,99325,3
58045,99325,4
72809,16408,14
37637,16408,15
66670,16408,3
36599,12821,13
69026,32418,1
68389,32418,6
24135,32418,2
99346,32418,11
70758,32418,7
50548,7167,18
89036,7167,2
92964,7167,4
80119,21568,8
13330,14830,15
17284,14830,3
95811,14830,13
80714,81500,9
67644,81500,10
45460,81500,13
39820,81500,18
77618,79964,16
7621,8877,1
21670,8877,6
13456,8877,5
55671,8877,18
65103,8877,8
64585,1060,10
24426,1060,18
89152,1060,7
67727,1060,2
46347,1060,6
85312,86089,12
28518,86089,9
30445,81395,9
62349,81395,1
87604,81395,20
29772,81395,15
75422,81395,12
90851,14431,14
83466,14431,6
37446,14431,10
77514,14431,19
38654,14431,3
39764,61651,18
67012,61651,19
43681,61651,6
53311,61651,9
52581,38847,7
19633,40058,19
71822,40058,5
61026,98659,20
64306,98659,13
56402,98659,2
58071,98659,7
21064,98659,5
10842,87775,3
14011,87775,15
99827,87775,2
97690,28740,6
63017,28740,9
22510,28740,7
28095,16933,14
94357,16933,15
56353,80470,1
34486,80470,15
15172,10167,11
63687,86896,18
92307,86896,3
82480,77100,3
17127,26480,14
86116,26480,6
6639,26480,4
31014,51191,9
71751,51191,14
82833,51191,18
2501,51191,6
46022,51191,20
4671,69479,15
89796,69479,11
6362,69479,17
86733,87282,11
99780,87282,10
2846,87282,17
32738,87282,16
87458,87282,15
37111,8381,2
22505,8381,4
69508,88362,2
91003,22802,2
68501,59440,5
27255,59440,11
39114,59440,16
65543,13663,16
3476,60447,18
74808,60447,11
96403,60447,17
10546,41854,13
27650,41854,9
53330,41854,3
94940,41854,4
55865,41854,16
23803,56463,3
35924,56463,7
22370,56463,6
14524,56463,5
6818,84574,8
20246,84574,20
86285,84574,2
44903,84574,11
45113,84574,3
28290,34844,19
35610,45145,4
50561,76782,18
84917,19927,12
60910,19927,7
57877,42093,20
93168,89596,13
7411,89596,17
71765,89596,15
10938,36312,11
69791,36312,20
18364,36312,4
39600,36312,1
34467,19260,7
51888,25818,8
79573,25818,13
43631,25818,16
42221,25818,15
2892,25818,1
87618,12305,9
54316,12305,10
41481,12305,7
4943,12599,8
81892,12599,11
11742,12599,10
87330,3226,9
39322,3226,10
18914,3226,13
53883,3226,18
86135,3226,8
87963,34441,8
65902,34441,12
47559,34441,10
8102,18487,19
93761,18487,1
58769,18487,10
5240,18487,18
24698,31906,16
57477,8758,15
44269,8758,16
41705,8758,17
60617,8758,6
18069,71249,1
39194,71249,14
97544,71249,9
63007,71249,15
7161,48992,16
36723,48992,2
49046,48992,9
57101,23792,5
99997,23792,8
48458,23792,16
47984,15509,3
93912,15509,15
96060,15509,19
85331,15509,20
66866,2525,6
75497,2525,1
72267,2525,5
14347,2525,12
41737,98963,12
84869,72519,16
50147,10241,6
89738,10241,4
67647,10241,5
97948,10241,2
70523,10241,8
13198,33788,20
25130,33788,6
7639,11069,7
68800,36091,9
71385,36091,14
23801,99192,1
85178,22580,1
46323,36863,18
96780,36863,17
48132,39545,1
4897,39545,20
92050,39545,18
22334,39545,6
63395,39545,13
19334,69528,14
13233,69528,20
2757,69528,9
66147,80812,8
31975,85766,1
76031,85766,18
82242,83704,19
18285,83704,8
21677,83704,15
86220,85938,4
69108,85938,19
35280,17924,17
6305,17924,16
22324,17924,1
98034,17924,7
26188,9301,9
95183,9301,6
36634,9301,7
42842,9301,19
29613,74154,19
45542,74154,1
92791,74154,15
60046,31712,20
95671,31712,8
14721,92849,20
58873,92849,3
41211,92849,18
73491,92849,12
51640,72815,19
38801,93586,8
70073,3978,13
25649,3978,14
4730,3978,15
30446,53934,8
56779,53934,12
28664,53934,7
87055,79735,1
54856,79735,4
35135,33654,16
13844,33654,5
59835,33654,20
29222,33654,6
29861,10146,10
68430,10146,8
94699,10146,12
9565,10146,13
15779,89403,11
97372,96967,5
42383,42983,17
8376,42983,8
98300,42983,19
36547,66675,20
14992,66675,10
55482,66675,7
24840,29620,1
76474,45812,4
60228,45812,15
39966,45812,9
79661,45812,10
64588,43751,11
33446,43751,15
24583,43751,6
9828,93266,5
46408,98171,14
78484,36320,3
55763,36320,16
39383,36320,5
9450,53126,16
88731,53126,4
37906,53126,17
56852,2889,20
97563,2889,5
32337,2889,1
19497,60622,19
90190,60622,15
72922,60622,9
2383,60622,18
80587,83355,7
21508,83355,18
99647,83355,5
88172,83355,3
44410,72526,2
60347,5765,14
18926,5765,4
3747,5765,6
82340,5765,2
65951,39553,13
49904,39553,18
66475,39553,6
79352,7257,12
99307,7257,7
54776,7257,11
74738,53215,16
23431,53215,8
70099,53215,5
96246,73460,16
57946,73460,7
10993,73460,14
13794,39514,8
13793,39514,6
70915,39514,20
60042,39514,2
34154,87680,9
65560,87680,10
33988,87680,13
2275,87680,20
11264,87680,16
53933,20114,19
77632,20114,6
60520,20114,9
14387,62795,6
1258,62795,5
25924,62795,13
55915,62795,17
60099,62795,14
65926,19644,5
43554,58364,9
95992,58364,3
38761,58364,18
74080,58364,17
44856,58364,10
93074,66289,5
25999,66289,16
5496,66289,6
53739,36770,13
57934,36770,14
90045,36770,10
3175,15877,15
12847,15877,1
93672,15877,3
15861,22770,10
70101,17727,11
36001,17727,15
97878,17727,4
49571,17727,9
66879,17727,2
48496,97936,17
52689,97936,3
16493,97936,6
3902,78608,20
20153,78608,13
6681,78608,8
48075,81341,2
93742,81341,17
91443,81341,4
96843,5101,20
7898,5101,7
79020,5101,14
87381,5101,9
46817,81857,20
62355,81857,15
92338,81857,7
55558,16718,8
54891,16718,11
74779,16718,19
90308,26459,7
43391,26459,17
60957,9607,15
37860,9607,14
87511,1586,12
79719,30835,14
16749,30835,12
95854,30835,11
67934,30835,3
70262,30835,13
55125,31941,8
68362,31941,14
52011,31941,7
38087,54231,1
37667,54231,7
23918,54231,15
59385,68341,8
67664,68341,6
9872,46664,20
79931,46664,6
40812,46664,18
58196,46664,19
69766,46664,8
6248,78204,3
66584,78204,13
75213,78204,10
25149,63246,5
92230,63246,16
91506,63246,18
77471,63246,12
93650,3812,11
26176,3812,7
17384,3812,4
98834,78045,19
1599,78045,15
80148,78045,16
2324,78045,18
9491,78045,5
2139,38203,2
30796,38203,9
11854,38203,8
50617,38203,20
30316,38203,6
97661,77656,17
75427,77656,16
15444,90394,1
23879,90394,14
85992,90394,12
48418,90394,19
89482,5540,6
22737,5540,5
47696,5540,8
76973,1475,1
38003,1475,18
94300,1475,13
71012,1475,16
31761,1475,7
66093,21087,13
33093,21087,9
91867,21087,7
14856,21087,4
2427,21087,16
47140,95256,2
63982,95256,9
55578,95256,14
31180,95256,10
90290,95256,17
50157,91002,1
71722,91002,16
72021,91002,11
97659,91002,13
95517,91002,5
78851,3275,14
68744,3275,12
7460,18334,10
73631,18334,1
39977,18334,11
95497,18334,9
77866,18334,13
5949,42156,13
72091,42156,2
15452,42156,4
39728,42156,8
80257,42156,15
75672,42238,13
39285,60462,15
13427,60462,20
94861,59199,7
84639,59199,19
59788,59199,5
86526,59199,9
72086,59199,14
12927,31470,3
57149,31470,11
44170,31470,18
54987,31470,4
69653,7307,19
38698,6344,11
7697,6344,16
65265,6344,10
63003,6344,9
93307,6344,5
52555,84937,20
19878,84937,6
69013,84937,3
1961,84937,9
91617,84937,18
55814,10145,13
44866,10145,3
19254,28070,1
41088,7908,6
87005,7908,8
93006,51614,6
82837,51614,4
15890,51614,11
84596,51614,16
95897,51614,10
85365,15147,9
52960,15147,13
67703,15147,1
69578,8589,10
3173,8589,3
1708,8589,1
50247,8589,19
34656,8589,17
95498,50534,6
9071,50534,16
31886,77328,6
51611,49794,3
78913,7810,8
51190,7810,5
78853,7810,4
92709,7810,17
8441,7810,11
36053,98539,19
61751,98539,13
53372,98539,16
53852,98539,3
45815,86239,13
50257,86239,7
58524,86239,4
41314,76453,12
38981,76453,2
20560,76453,15
94992,76453,1
26123,76453,13
16054,58612,12
57316,58612,7
86262,58612,19
38059,58612,11
6824,58612,9
95208,95977,11
39101,95977,16
59576,95977,17
30381,54904,15
64940,95976,8
89692,6524,3
51019,6524,11
52797,6524,12
46288,6524,8
41045,14459,13
28700,14459,7
45035,55351,5
23465,63248,8
88428,63248,6
48147,63248,1
39668,3019,20
92228,22493,3
70927,22493,9
29516,85009,7
21793,85009,4
7779,85009,9
21852,5246,12
59604,5246,19
56342,5246,11
21753,98205,9
38830,98205,4
12971,98205,13
31224,98205,14
42845,97284,14
25684,97284,20
22911,97284,9
53181,97284,11
79751,97284,3
80943,96682,2
67259,7801,2
14458,47001,1
37873,47001,17
42252,47001,7
72323,47001,14
18107,79821,1
67616,79821,15
40492,71121,14
7139,71121,20
98091,71121,10
14319,61331,7
32601,61331,3
32286,61331,17
27862,5345,8
74945,5345,19
41036,5345,3
79154,57816,3
89637,57816,20
16079,57816,4
98882,50854,20
66108,80821,2
65058,80821,12
26647,80821,8
46864,80821,6
11152,84813,2
29917,84813,10
8787,84813,18
73291,84813,16
69076,84813,11
4983,36924,1
82268,36924,4
78162,36924,8
98829,36924,7
71790,36924,5
85838,70469,3
81238,70469,4
20993,70469,15
15079,83353,5
32380,83353,7
33240,83353,2
42014,83353,15
33870,56837,2
79586,56837,9
88204,34591,18
84455,34591,17
13670,3400,6
55936,3400,17
8519,3400,2
76794,1692,14
10678,28881,1
54916,28881,18
70173,28881,2
41400,11323,7
83619,11323,12
4016,11323,4
40763,62610,8
84127,62610,20
8737,62610,5
86530,56893,3
66545,56893,9
65910,56893,14
91445,82140,19
41017,82140,18
38064,82140,11
88372,79704,13
32245,79704,18
29012,79704,17
60995,79704,15
87074,79704,9
14510,23842,1
10612,23842,11
28527,23842,13
95795,83341,17
45053,83341,5
55488,83341,16
47298,83341,7
43725,21795,14
68129,21795,10
50219,21795,4
40260,91335,8
55404,91335,11
34374,91335,18
36666,83749,7
93989,83749,17
29486,83749,8
89489,83749,11
56105,47882,10
27948,47882,19
49762,47882,4
96005,36246,3
89599,36246,7
38589,36246,10
66349,36246,20
2086,36246,15
61845,55860,9
7671,55860,1
50804,55860,12
79441,55860,4
29209,55860,17
39904,70462,12
4544,70462,18
75354,78388,2
6101,78388,13
55823,78388,11
54839,72514,12
98023,72514,9
75994,72514,4
13353,72514,16
70162,85234,10
49989,85234,3
67577,85234,1
79654,85234,6
77696,85234,14
75217,24785,6
11196,24785,14
75494,24785,2
63266,24785,19
86074,24785,4
97050,82164,11
26402,82164,15
26360,82164,17
79977,82164,7
25116,82164,9
6632,84558,18
96964,84558,14
32527,84558,6
53196,59570,12
26934,59570,20
63576,59570,17
12091,59570,5
78628,82559,16
41801,56203,20
30977,56203,4
50199,56203,7
41323,68307,11
25630,68307,15
88608,73895,11
32958,73895,8
89415,73895,14
44203,73895,12
93997,69599,5
49186,69599,15
28173,69599,10
54522,69599,11
61948,81816,20
86233,81816,1
29954,81816,4
96819,81816,17
93832,81816,16
95408,20847,16
25322,20847,20
3117,20847,7
46072,20847,1
98152,28797,19
75609,28797,10
70014,28797,16
69662,28797,7
84186,28797,20
97453,6888,5
79781,42826,17
94735,42826,5
40865,43519,20
41928,43519,18
38199,41243,18
9019,41243,12
75506,41243,5
43907,96476,4
18623,94641,19
23095,94641,2
18568,49080,16
49060,49080,3
13654,49080,5
42787,49080,6
1411,49080,9
70556,53725,12
97859,53725,5
59263,53725,7
74235,53725,18
36449,52380,2
60429,52380,8
50606,52380,18
67447,52380,17
99882,27264,5
56386,27264,8
17657,27264,9
27136,27264,3
16159,38204,20
21807,4707,20
39170,4707,19
31116,4707,5
89281,4707,17
18310,8814,12
49588,8814,8
98483,8814,9
27557,45149,14
76543,45149,15
51403,45149,4
63681,45149,9
84224,57826,3
61912,57826,2
20622,57826,6
95393,57826,19
36915,46962,9
36756,46962,15
85280,46962,17
65423,46962,3
39607,73278,15
62382,33488,20
31076,33488,6
5976,23252,2
84702,23252,13
45397,23252,5
65619,23252,15
80136,59074,1
33467,59074,15
51571,7676,13
11176,82755,10
26653,82755,16
75484,82755,20
60826,65781,3
32335,65781,14
22121,29191,19
21399,29191,5
61853,43233,14
32175,43233,11
25113,75174,11
94252,75174,16
8313,75174,12
28918,75174,4
64939,75174,18
63332,88543,19
57575,77260,15
12455,77260,8
6401,77260,14
14320,36896,3
81786,36896,19
42007,36896,15
51676,95176,4
62910,95176,16
27952,95176,10
32460,5988,17
46588,41441,10
56799,41441,11
94481,41441,3
94615,41441,7
93441,31415,19
72759,31415,14
55238,31415,10
83178,82263,17
24593,82263,7
28440,82263,18
54007,28316,2
43478,28316,5
1923,28316,10
1040,28316,3
47922,28316,17
47206,57962,13
85243,68042,2
38874,68042,16
18611,68042,12
35367,68042,9
31615,68042,7
5926,80775,12
16193,80775,5
27941,80775,7
84480,80775,16
17318,29583,10
15730,29583,19
43896,29583,6
73861,98398,18
2306,98398,2
7668,89504,6
88155,89504,15
61293,89504,8
2553,47663,16
79117,47663,1
9871,52193,17
84148,52193,12
83747,52193,2
62264,52193,19
28256,89278,4
2905,89278,12
49970,89278,2
11577,89278,14
28946,89278,5
41478,21641,18
58078,21641,11
48640,21641,4
47151,21641,3
97832,42823,5
78973,42823,19
75370,27006,4
48684,27006,2
89331,25260,20
29477,66589,14
4921,84809,5
33917,84809,13
23086,84809,8
11759,84809,9
6455,7418,20
40797,7418,13
42050,54107,3
36392,60069,12
98722,60069,9
93346,60069,5
8471,1859,9
57390,1859,11
81057,1859,20
97734,1859,1
6493,79298,13
59968,79298,1
49268,7832,13
48593,7832,7
81022,7832,3
13145,7832,16
3901,7832,9
57661,87344,18
27949,87344,1
4574,87344,7
86377,87344,10
94828,42622,1
83529,42622,15
70654,42622,12
32117,42039,3
23704,42039,5
71296,42039,12
11904,42039,16
33610,42039,20
92049,22639,7
65924,22639,4
52000,22639,3
74207,31144,19
35901,31144,17
58042,31144,10
52875,31144,20
21636,49447,14
47826,49447,9
36967,49447,8
5493,49447,2
21372,20323,10
54758,20323,12
31776,20323,2
34599,20323,15
25353,20323,1
5323,21703,18
65914,21703,20
9111,21703,3
63490,21703,6
31766,48661,9
29482,48661,1
77719,48661,6
10998,48661,4
27437,15098,3
80609,10946,20
97140,10946,6
73946,10946,13
13970,97857,9
77691,97857,1
16570,97857,5
65911,25104,9
84296,25104,18
39581,25104,15
41370,25104,20
87593,25104,3
32521,47968,18
70727,47968,17
63204,47968,6
3818,47968,1
27652,47968,2
85762,8557,20
8627,8557,10
32647,8557,4
35590,8557,12
16796,41795,3
95010,41795,9
10339,41795,6
29541,90031,19
18121,90031,8
84593,28301,15
32405,43188,7
80585,19391,6
71236,45988,19
73685,45988,20
85095,93710,18
97104,93710,11
15201,93710,6
68947,93710,12
97479,15930,9
94060,15930,7
40988,15930,11
20319,15930,12
43407,15930,16
83956,8350,6
67914,8350,10
72011,8350,18
73582,96400,6
4917,59637,3
99603,82502,10
67508,65994,12
51997,65994,17
66870,65994,2
91327,54204,12
17068,54204,8
73732,54204,3
10986,54204,15
17912,18062,5
72805,18062,8
6995,18062,6
73295,18062,12
2794,4615,11
60985,4615,8
1333,4615,18
18087,4615,10
35976,45303,12
16367,7620,16
17420,7620,15
85573,7620,18
5402,7620,10
36930,57530,7
90511,57530,9
81269,57530,5
69105,57530,13
34530,4320,20
5614,4320,8
58496,4320,9
48888,4320,11
17497,4320,6
47441,56551,11
51963,56551,5
98924,4194,10
21207,4194,1
82883,4194,16
3372,23438,17
78436,23438,7
62767,23438,5
82077,23438,12
71333,64523,16
93846,64523,20
94949,64523,1
95715,64523,14
90695,64523,19
49495,64948,11
47871,37479,7
18757,37479,13
10319,12218,10
66818,12218,5
79700,12218,4
98151,12218,17
84054,31532,20
64704,31532,13
11337,31532,4
91094,31532,7
59179,31532,8
70140,48633,10
65174,66190,6
62508,66190,20
58572,36034,20
37659,36034,8
68009,36034,14
98999,29621,15
28343,29621,19
9870,29621,13
32872,29621,18
41059,29621,10
39788,3543,8
71758,86081,16
3501,86081,15
79235,86081,19
53492,86081,12
44131,86081,3
25664,74717,11
48675,74717,1
90240,74717,9
47646,74717,19
81290,74717,3
95571,16285,5
36221,16285,11
91198,10261,15
82644,10261,1
13571,10261,13
28498,87385,5
97940,87385,6
33905,10266,3
25328,10266,16
71528,10266,11
29513,10266,13
71005,10266,12
3150,98925,5
78287,63592,1
80671,27718,19
76232,27718,6
85322,27718,14
33071,27718,5
45322,27718,17
29867,77183,12
70645,77183,19
20268,10923,5
63221,10923,19
29822,10923,11
63557,7277,15
51959,7277,17
16471,7277,14
53144,7277,19
16515,84037,2
33113,84037,7
69475,84037,13
69604,84037,9
91069,84037,3
81271,80992,17
88278,80992,14
6485,80992,11
80480,80992,13
65372,80992,4
33307,87259,13
4715,87259,1
36675,87259,5
48939,87259,17
10173,58965,15
2524,58965,12
58363,58965,2
58102,58965,17
70636,58789,19
98130,58789,14
80713,58789,4
91918,58789,12
16660,31781,20
12077,31781,5
60048,31781,9
63789,31781,17
35716,31781,15
84311,42265,11
42643,42265,14
62038,42265,1
26287,42265,6
94848,64533,16
50870,64533,11
67324,64533,4
16284,45889,11
27219,56735,18
4448,56735,3
9533,56735,4
94355,56735,14
93884,9810,7
42206,9810,3
86777,4436,3
40055,4436,10
40779,4436,5
68734,4436,19
60596,4436,8
55594,46219,14
99474,46219,8
62009,21431,7
84757,21431,12
83862,21431,2
68589,68682,11
1834,68682,12
42181,68682,20
10510,68682,4
50457,83384,20
21294,83384,17
91514,83384,10
74040,83384,2
36297,62692,6
69720,62692,19
88340,62692,14
18072,62692,18
93490,62692,13
14489,26516,14
6867,26516,15
3815,26516,16
4291,26516,18
2421,6195,13
36778,6195,17
54189,6195,19
25569,6195,6
63494,6195,16
91691,78070,17
71420,78070,12
63108,78070,5
39495,78070,8
4370,88805,9
81163,88805,15
59679,56178,5
19645,58719,14
73303,58719,4
38822,58719,15
39921,58719,1
76824,3415,5
62229,3415,20
47042,3415,7
57466,78081,4
39959,73467,20
83658,73467,15
11525,73467,6
41336,73467,1
82451,38428,3
3799,38428,20
47209,38428,9
10937,38428,13
73091,38428,10
93277,5020,12
47981,53553,18
6103,10784,6
79439,10784,13
17500,10784,20
51974,40297,3
78566,40297,16
43435,40297,4
67842,17992,19
99376,17992,1
57309,17992,12
12646,17992,17
39928,50291,18
35633,50291,15
69112,50291,7
67184,50291,17
98932,50291,4
64657,28845,4
48057,28845,17
41132,28845,5
90668,94888,12
42902,97576,11
45749,97576,18
27674,97576,10
54285,97576,13
56998,97576,4
5894,63029,18
95905,63029,12
88940,63029,7
85492,63029,16
26168,63029,10
66961,56855,13
84859,23126,12
99526,69004,4
23375,69004,2
42968,69004,13
32664,69004,1
71360,51525,4
92241,51525,14
98262,93659,7
48407,93659,10
25610,98293,20
43326,98293,5
66386,98293,11
65858,28391,18
76598,28391,14
85382,14269,18
24196,8721,15
85445,8721,6
56959,19781,17
31295,19781,12
23439,19781,3
41977,93009,8
88227,93009,2
11370,93009,5
91122,93009,6
6266,93009,10
63980,2284,13
36888,2284,17
70585,2284,4
26698,2284,20
15815,94636,2
93281,94636,12
2394,61738,8
41446,61738,10
39965,10798,8
77594,10798,12
86923,10798,19
41770,10798,3
13379,10798,4
76206,28329,13
62679,32564,19
41422,32564,18
53078,45880,17
67488,45880,15
8868,74559,9
2993,74559,17
21015,74559,16
14919,84048,3
18347,84048,1
1560,84048,6
64987,85741,5
53153,74075,2
4543,74075,12
58005,74075,9
42837,74075,8
56041,3104,10
54582,3104,13
84780,3104,8
18394,61727,18
93821,61727,10
4216,61727,11
31041,84020,18
95207,84020,19
32473,84020,7
23900,84020,5
64904,84020,10
97837,51981,10
51702,51981,20
30729,51981,5
9967,51981,3
58097,51981,13
96593,49358,8
21613,49358,4
79534,49358,12
69503,42177,8
30538,52006,3
6677,52006,13
63536,52006,15
99785,89292,8
40035,89292,9
76606,89292,3
24395,89292,6
44445,89292,2
97080,69235,13
68226,69235,7
79021,69235,6
33983,69235,4
91192,44056,16
27438,73054,4
54735,73054,19
6978,73054,6
38236,73054,8
7981,28879,4
61063,28879,19
67469,40528,12
97385,40528,1
65140,45350,16
38283,66847,6
25399,66847,11
40467,57540,14
27171,13955,4
75864,13955,11
97732,13955,2
95027,13955,15
44023,13955,13
29095,66033,12
21154,66033,9
35785,47884,8
32518,47884,10
96385,35711,17
57455,35711,3
24649,95072,20
74395,95072,4
99521,95072,19
99199,95072,2
38810,95072,8
67314,88491,13
94654,88491,8
53736,88491,20
46848,88491,14
21034,88491,11
89839,69897,12
51937,47400,4
8783,47400,6
96857,47400,9
35012,47400,16
85808,47400,14
53182,59068,2
83802,11050,11
58874,11050,5
99783,11050,19
67751,11050,2
21270,30216,10
9406,30216,6
83025,30216,4
33521,30216,20
73307,30216,1
54834,92339,13
81459,92339,14
75786,92339,8
10102,92339,3
92123,25114,20
25341,25114,6
16859,25114,17
15478,25114,12
45381,25114,16
57966,3122,17
28720,3122,5
85853,89165,16
71696,89165,12
88620,89165,4
20251,43107,18
24303,54673,11
5378,54673,4
87311,54673,20
84642,76750,18
8999,83398,8
82219,83398,18
15867,83398,6
65505,99846,15
70512,99846,20
54242,99846,1
54382,99846,13
35960,36428,12
93985,61206,18
97232,4149,19
59174,4149,20
43374,4149,2
41851,4149,9
10531,4149,6
11885,40207,17
98241,54471,20
68493,54471,8
22420,68282,5
11035,68282,4
2046,68282,3
83775,37153,19
90928,37153,8
47883,37153,13
63822,37153,6
35577,37153,3
74450,58144,2
68701,58144,17
66000,58144,11
53114,58144,7
85248,58144,13
34188,92314,15
85807,92314,14
77762,18992,14
42309,18992,15
54229,12456,10
58146,40728,9
27155,40728,13
25184,40728,19
84428,98899,10
30440,98899,2
9182,98899,19
53534,32504,13
69899,32504,17
26851,32504,14
28758,91540,17
37155,91540,19
43286,91540,5
13168,88224,19
19124,88224,17
76160,88224,10
49022,88224,15
81612,88224,3
17928,84583,18
75179,84583,6
40104,89356,5
16949,89356,15
93248,89356,17
84258,28749,16
62386,28749,10
83393,52362,17
10230,52362,11
25994,52362,7
54652,52362,8
90390,52362,16
54751,28411,16
60353,28411,20
10927,28411,12
7176,28411,9
73806,28411,18
80416,57023,19
55649,57023,10
1214,57023,9
38297,57023,14
91068,6280,11
13769,6280,19
93467,6280,1
33386,42538,17
26762,42538,12
48193,34980,18
64472,34980,9
52661,34980,11
48671,34980,7
18609,25063,2
96234,25063,8
26289,25063,13
23301,25063,11
51561,32593,14
46368,58047,1
15729,58047,2
63058,68555,7
79058,68555,3
77265,68555,6
31299,68555,4
72302,68555,14
10883,22478,19
44605,51642,9
23592,51642,6
90412,51642,18
92920,51642,14
56185,93891,3
22717,93891,6
61568,9521,2
2151,9521,5
77474,61747,7
14304,61747,13
33856,61747,11
81903,61747,1
13918,94634,11
46425,94634,13
17430,94634,9
54000,69718,13
46290,69718,7
95266,69718,2
18210,96084,4
66872,96084,10
75334,96084,12
94923,96084,20
6219,57152,20
22010,57152,12
20299,49018,19
56614,49018,12
2564,29391,12
45484,29391,3
64664,29391,18
4462,29391,14
58611,36970,10
31483,36970,4
14312,36970,18
22257,36970,7
22754,70881,14
83824,12211,1
79346,12211,6
67799,12211,3
25324,12211,10
78926,12211,19
26672,84323,15
49184,84323,18
77472,84323,8
88767,84323,20
48393,20484,17
33420,20484,2
36984,20484,20
49724,20484,15
72889,94635,4
71806,94635,6
56312,94635,15
77820,94635,7
53526,94635,11
72508,82980,20
37754,82980,16
20465,82980,3
72608,82980,8
22590,82980,1
72233,71903,17
10037,71903,15
63847,78946,2
82705,78946,1
60936,48728,17
52014,48728,20
13236,48728,11
80627,48728,2
35958,48636,13
94316,48636,5
30996,96814,16
47621,96814,5
16378,96814,6
35002,96814,17
99649,36130,14
3690,36130,3
11476,36130,13
61764,36130,8
29015,12616,13
30364,15707,5
72030,15707,1
52986,15707,17
2039,15707,15
43140,15707,13
71687,65175,3
74420,97790,5
16268,97790,20
56754,97790,1
45911,44955,6
65407,44955,3
48041,44955,4
85996,23824,4
75185,23824,14
21262,23824,11
89828,19744,13
69262,70792,2
23708,55583,11
59215,50364,8
81889,50364,16
75588,50364,3
49319,72854,8
26686,72854,16
90491,27945,6
51803,27945,12
32753,27945,19
48721,27945,7
6124,27945,2
81993,56913,1
20210,56913,15
49747,56913,9
89750,56913,16
41026,56913,13
15097,33499,15
88203,33499,11
54025,83928,1
35000,99482,18
10891,49694,10
61844,88709,1
17340,88709,10
15123,48299,6
62957,48299,9
95853,65861,6
24165,65861,16
65640,65861,11
85270,26200,20
3600,40890,2
33378,40890,9
42234,98560,11
85381,98560,12
47045,98560,17
40615,98560,19
95989,98560,6
22570,89897,8
39339,89897,18
54366,89897,1
69960,89897,6
83911,89897,14
28219,21436,6
91185,21436,3
34276,98942,20
71800,98942,17
92547,36862,18
14781,36862,13
83034,36862,17
9308,36862,7
13983,54338,11
84057,54338,15
7412,54338,6
43533,54338,4
60883,54338,20
64658,85532,3
52147,85532,9
24883,85532,12
89321,85532,15
72381,83714,15
78667,83714,2
22546,83714,12
6925,83714,5
17281,6004,9
88006,6004,12
35555,6004,4
70859,6004,14
87584,6004,17
49866,67409,18
77609,67409,16
28066,88926,4
35057,88926,19
93096,88926,5
54507,88926,2
13243,88926,16
52668,67922,11
43036,67922,16
66329,45011,2
43975,80270,13
23182,80270,1
29291,80270,9
49917,15647,1
73406,15647,7
5588,15647,13
48293,15013,12
63355,15013,2
56525,15013,18
41466,15013,5
88954,76252,20
56020,76252,4
98797,21002,9
88959,21002,13
2872,21002,17
4973,5650,18
69964,5650,19
79337,5650,11
91518,43572,14
81384,43572,2
66574,43572,4
25767,43572,19
20446,43572,16
14861,55579,9
5027,55579,10
49898,55579,12
93815,81705,9
98577,81705,20
98128,81705,7
6513,81705,12
71234,28485,16
64290,28485,8
84056,28485,20
80395,28485,4
10758,28485,13
20787,14102,20
6864,14102,6
14383,14102,18
90047,14268,8
19158,67730,3
89521,67730,14
78040,67730,17
30923,67730,15
46186,85180,13
4181,85180,2
89512,64202,10
54997,64202,3
77257,64202,11
